stage_epoch,stage,accuracy,loss
1,frozen_head,0.7787946462631226,0.5886178612709045
2,frozen_head,0.8645089268684387,0.3597989082336426
3,frozen_head,0.8830357193946838,0.3027506470680237
4,frozen_head,0.8984375,0.2673734724521637
5,frozen_head,0.9075892567634583,0.24338926374912262
6,frozen_head,0.9035714268684387,0.25136062502861023
7,frozen_head,0.9241071343421936,0.21410822868347168
8,frozen_head,0.9158481955528259,0.22795327007770538
9,frozen_head,0.9225446581840515,0.2093134969472885
10,frozen_head,0.9189732074737549,0.23154206573963165
11,frozen_head,0.918749988079071,0.21370041370391846
1,fine_tuning,0.9388392567634583,0.16643698513507843
2,fine_tuning,0.9720982313156128,0.08034023642539978
3,fine_tuning,0.9877232313156128,0.04123824089765549
4,fine_tuning,0.9926339387893677,0.025725441053509712
5,fine_tuning,0.9955357313156128,0.01489842776209116
6,fine_tuning,0.9944196343421936,0.01811821386218071
