stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6674107313156128,0.8253237009048462,0.8058035969734192,0.5818958282470703,0.0003000000142492354
2,frozen_head,0.819940447807312,0.5064173340797424,0.8348214030265808,0.4616565704345703,0.0003000000142492354
3,frozen_head,0.8484622836112976,0.42718786001205444,0.8459821343421936,0.41305118799209595,0.0003000000142492354
4,frozen_head,0.8566468358039856,0.39931026101112366,0.8504464030265808,0.38307422399520874,0.0003000000142492354
5,frozen_head,0.8673115372657776,0.3614819347858429,0.8660714030265808,0.3610670268535614,0.0003000000142492354
6,frozen_head,0.8752480149269104,0.33610183000564575,0.8660714030265808,0.3504694104194641,0.0003000000142492354
7,frozen_head,0.882440447807312,0.3351956009864807,0.875,0.3316621482372284,0.0003000000142492354
8,frozen_head,0.8846726417541504,0.3199256956577301,0.8772321343421936,0.3231174945831299,0.0003000000142492354
9,frozen_head,0.8891369104385376,0.3106144368648529,0.8883928656578064,0.3172011971473694,0.0003000000142492354
10,frozen_head,0.8864087462425232,0.303650826215744,0.890625,0.3108503222465515,0.0003000000142492354
11,frozen_head,0.8911210298538208,0.29781264066696167,0.8861607313156128,0.30534693598747253,0.0003000000142492354
12,frozen_head,0.8998016119003296,0.28221118450164795,0.8950892686843872,0.2953503131866455,0.0003000000142492354
13,frozen_head,0.8973214030265808,0.2827458679676056,0.890625,0.29140138626098633,0.0003000000142492354
14,frozen_head,0.8985615372657776,0.2771354913711548,0.9017857313156128,0.29001951217651367,0.0003000000142492354
15,frozen_head,0.9079861044883728,0.2629987299442291,0.8839285969734192,0.28798913955688477,0.0003000000142492354
1,fine_tuning,0.9032738208770752,0.2593339681625366,0.90625,0.2723744511604309,9.999999747378752e-06
2,fine_tuning,0.916914701461792,0.2311198115348816,0.9084821343421936,0.255363404750824,9.999999747378752e-06
3,fine_tuning,0.9176587462425232,0.2234078049659729,0.9040178656578064,0.2471376359462738,9.999999747378752e-06
4,fine_tuning,0.9213789701461792,0.21400593221187592,0.9174107313156128,0.23009178042411804,9.999999747378752e-06
5,fine_tuning,0.929315447807312,0.19678851962089539,0.9241071343421936,0.22122742235660553,9.999999747378752e-06
6,fine_tuning,0.9285714030265808,0.18862414360046387,0.921875,0.21426962316036224,9.999999747378752e-06
7,fine_tuning,0.9345238208770752,0.18004664778709412,0.9285714030265808,0.20439322292804718,9.999999747378752e-06
8,fine_tuning,0.9446924328804016,0.16396519541740417,0.9241071343421936,0.1982385218143463,9.999999747378752e-06
9,fine_tuning,0.942460298538208,0.15822969377040863,0.9285714030265808,0.20515625178813934,9.999999747378752e-06
10,fine_tuning,0.944940447807312,0.15318824350833893,0.9241071343421936,0.20107600092887878,9.999999747378752e-06
11,fine_tuning,0.9501488208770752,0.141331747174263,0.9308035969734192,0.18751752376556396,1.9999999949504854e-06
12,fine_tuning,0.9503968358039856,0.1443548947572708,0.9308035969734192,0.1881854087114334,1.9999999949504854e-06
13,fine_tuning,0.949404776096344,0.1400478631258011,0.9397321343421936,0.18266500532627106,1.9999999949504854e-06
14,fine_tuning,0.951884925365448,0.13190710544586182,0.9375,0.1815243661403656,1.9999999949504854e-06
15,fine_tuning,0.9501488208770752,0.1460367888212204,0.9352678656578064,0.18099769949913025,1.9999999949504854e-06
16,fine_tuning,0.953125,0.137358620762825,0.9375,0.1813827008008957,1.9999999949504854e-06
17,fine_tuning,0.9523809552192688,0.13860885798931122,0.9330357313156128,0.18003560602664948,1.9999999949504854e-06
18,fine_tuning,0.9541170597076416,0.13258300721645355,0.9397321343421936,0.1793564409017563,1.9999999949504854e-06
19,fine_tuning,0.9565972089767456,0.1256638914346695,0.9375,0.18033061921596527,1.9999999949504854e-06
20,fine_tuning,0.9538690447807312,0.13194060325622559,0.9397321343421936,0.1779906451702118,1.9999999949504854e-06
