iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,225,1,2,0.9049678928028625,0.009445870015990622,76.12384209991433,3,gini,20.0,5,1,0.1,False
2,225,2,53,0.9036987645216293,0.013393303345178608,153.0370460000122,3,gini,40.0,10,1,0.2,False
2,225,3,84,0.9022968120483174,0.01612224806825554,110.90814180008601,3,entropy,,5,1,0.1,False
2,225,4,89,0.9021777265510291,0.014166362001896585,77.74248290003743,3,gini,80.0,2,1,0.1,False
2,225,5,34,0.9016259104283243,0.013456759901676591,55.24826990009751,3,entropy,,10,2,0.05,False
2,225,6,36,0.8997994580886032,0.014888583225130215,105.26311230007559,3,entropy,20.0,5,4,0.1,False
2,225,7,79,0.8995441367410965,0.0160527183181422,206.82746230007615,3,entropy,40.0,20,1,0.2,False
2,225,8,55,0.8989538333577864,0.01578282096436448,56.56534729991108,3,entropy,40.0,2,1,0.05,False
2,225,9,14,0.898851300517688,0.010970922605084244,38.20760780002456,3,gini,20.0,2,1,0.05,False
2,225,10,85,0.898491457931919,0.014832350392022983,107.68700130016077,3,entropy,,10,2,0.1,False
2,225,11,8,0.8967318541404149,0.011157049233082623,15.411887500085868,3,gini,,2,1,0.02,False
2,225,12,68,0.8942156980980512,0.012070535940782385,33.80600250000134,3,gini,60.0,10,4,0.05,False
