iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,75,1,84,0.8988277144188652,0.01174938853125808,23.03513149599894,3,entropy,,5,1,0.1,False
1,75,2,36,0.8980351677399,0.010151409740633355,21.984833032998722,3,entropy,20.0,5,4,0.1,False
1,75,3,55,0.8962880546128197,0.004946205533984998,11.864392079001846,3,entropy,40.0,2,1,0.05,False
1,75,4,85,0.8953890657816164,0.010653362306414447,22.462714560002496,3,entropy,,10,2,0.1,False
1,75,5,96,0.8945790311547716,0.012386619047753844,42.84296589299993,3,entropy,,2,4,0.2,False
1,75,6,68,0.8942791404050054,0.009674551883095845,8.302552078999724,3,gini,60.0,10,4,0.05,False
1,75,7,14,0.8942154361013793,0.005176986030178137,9.626280760003283,3,gini,20.0,2,1,0.05,False
1,75,8,50,0.8941660170860071,0.010982313934239837,6.630622992001008,3,entropy,,10,1,sqrt,False
1,75,9,53,0.8930519401689175,0.010772957936004853,38.86053693300346,3,gini,40.0,10,1,0.2,False
1,75,10,78,0.8929538886444822,0.008915046710465288,6.754476016001718,3,entropy,80.0,10,2,sqrt,False
1,75,11,89,0.8929530858296687,0.004346676591913588,19.321665208000923,3,gini,80.0,2,1,0.1,False
1,75,12,2,0.8928652931716247,0.015583221828321865,19.29740636600036,3,gini,20.0,5,1,0.1,False
