repeat,outer_fold,stage,n_estimators,candidate_id,inner_fold,macro_f1,fit_seconds
8,2,1,25,1,1,0.8483441951602191,0.3483711310000217
8,2,1,25,1,2,0.8504598033125406,0.34589470799983246
8,2,1,25,1,3,0.8493271482182458,0.330910392000078
8,2,1,25,2,1,0.8649005094973802,3.435811769002612
8,2,1,25,2,2,0.8624604417514146,3.43251124499875
8,2,1,25,2,3,0.8519271498602876,3.5373435740002606
8,2,1,25,3,1,0.8671650483801885,0.24382484200032195
8,2,1,25,3,2,0.8640169071331227,0.2506130519977887
8,2,1,25,3,3,0.8664125884268887,0.2489542920011445
8,2,1,25,4,1,0.8566261012440686,0.8566351189983834
8,2,1,25,4,2,0.8495397211553994,0.8427476020005997
8,2,1,25,4,3,0.8577150978065227,0.8576988800014078
8,2,1,25,5,1,0.8594595821625853,0.44418387400219217
8,2,1,25,5,2,0.859336206540248,0.42759946300066076
8,2,1,25,5,3,0.8602600714214308,0.43316952500026673
8,2,1,25,6,1,0.8457026262982799,0.38299345599807566
8,2,1,25,6,2,0.8439556871054694,0.3914252229988051
8,2,1,25,6,3,0.8463936244654064,0.390421788997628
8,2,1,25,7,1,0.8764428531280277,2.6662202080005954
8,2,1,25,7,2,0.8732522351006102,2.8357501509999565
8,2,1,25,7,3,0.8747113944139148,2.7189697250032623
8,2,1,25,8,1,0.8543385269127717,0.32397984199997154
8,2,1,25,8,2,0.8599654402551439,0.3219682039998588
8,2,1,25,8,3,0.863688765838673,0.32380190099866013
8,2,1,25,9,1,0.8491195336796382,0.2966601049993187
8,2,1,25,9,2,0.8569311319728026,0.30072889699658845
8,2,1,25,9,3,0.8684743729294497,0.2991918090010586
8,2,1,25,10,1,0.8764428531280277,2.691503375001048
8,2,1,25,10,2,0.8732522351006102,2.7760370670002885
8,2,1,25,10,3,0.8747113944139148,2.8327828490000684
8,2,1,25,11,1,0.8682183402789339,0.6390933820002829
8,2,1,25,11,2,0.8698430081353331,0.63108747500155
8,2,1,25,11,3,0.8677962579489348,0.6305014140016283
8,2,1,25,12,1,0.8696474529183134,0.672522183998808
8,2,1,25,12,2,0.8687273443330483,0.6555377939985192
8,2,1,25,12,3,0.8699134825906698,0.662152362998313
8,2,1,25,13,1,0.8554641790487533,0.350965058998554
8,2,1,25,13,2,0.8525940579227599,0.34050466699773096
8,2,1,25,13,3,0.8715867960175775,0.34666796199962846
8,2,1,25,14,1,0.8786164163257708,3.72013015900302
8,2,1,25,14,2,0.8647964782141997,3.771996835999744
8,2,1,25,14,3,0.8707023861826834,3.530071504999796
8,2,1,25,15,1,0.8418371407605636,0.5194299659997341
8,2,1,25,15,2,0.8430888136818037,0.5016994629986584
8,2,1,25,15,3,0.8507713250512929,0.5160272120010632
8,2,1,25,16,1,0.8600975030650251,0.3726181340025505
8,2,1,25,16,2,0.8556671629045505,0.3498327400011476
8,2,1,25,16,3,0.8621306838369248,0.3774474199999531
8,2,1,25,17,1,0.874630199960339,1.2167590230019414
8,2,1,25,17,2,0.8794857965660428,1.3004494560009334
8,2,1,25,17,3,0.8762690433138436,1.3131322549998004
8,2,1,25,18,1,0.8466083039037797,0.2801253829966299
8,2,1,25,18,2,0.8454755583092711,0.27182848200027365
8,2,1,25,18,3,0.8555970332554053,0.2688299680012278
8,2,1,25,19,1,0.8637264680487905,1.5505583800004388
8,2,1,25,19,2,0.8736899305992061,1.546282515002531
8,2,1,25,19,3,0.8639271813067605,1.5172300819976954
8,2,1,25,20,1,0.871102930515074,1.5401893140005996
8,2,1,25,20,2,0.8590234488734664,1.6111041689982812
8,2,1,25,20,3,0.8590373028666792,1.5497905100019125
8,2,1,25,21,1,0.8325422778515599,0.43212569699971937
8,2,1,25,21,2,0.8350507578175492,0.41231334899930516
8,2,1,25,21,3,0.8557375914037426,0.41198280499884277
8,2,1,25,22,1,0.8806286204198985,2.982596926998667
8,2,1,25,22,2,0.8819287347499458,3.0403438529974665
8,2,1,25,22,3,0.880999468547789,3.001757425998221
8,2,1,25,23,1,0.8571644037682645,0.5830471349981963
8,2,1,25,23,2,0.8645634641086942,0.584985905999929
8,2,1,25,23,3,0.865950621567838,0.5931591870030388
8,2,1,25,24,1,0.8434261421904667,0.19220327700168127
8,2,1,25,24,2,0.849188656205742,0.1825430499993672
8,2,1,25,24,3,0.8452559531271038,0.1923845520032046
8,2,1,25,25,1,0.8825016467591843,2.963580550000188
8,2,1,25,25,2,0.8826142946644939,3.011446682001406
8,2,1,25,25,3,0.8808531932861932,2.9841510229998676
8,2,1,25,26,1,0.8540980474547806,0.24114201400152524
8,2,1,25,26,2,0.8650410104614785,0.24293670100087184
8,2,1,25,26,3,0.8623278360403612,0.239209714000026
8,2,1,25,27,1,0.8767974521411839,4.999099662996741
8,2,1,25,27,2,0.8846172621454116,4.886293358998955
8,2,1,25,27,3,0.8765638611095913,5.196037997997337
8,2,1,25,28,1,0.8666171557081906,1.1260911770004896
8,2,1,25,28,2,0.8772440457224697,1.1248525429982692
8,2,1,25,28,3,0.8821558155371354,1.1235441920034646
8,2,1,25,29,1,0.8575531215639445,0.5690377810024074
8,2,1,25,29,2,0.8619349180070864,0.578268544999446
8,2,1,25,29,3,0.8678155077283601,0.564853089999815
8,2,1,25,30,1,0.8642715389879496,0.6792967069995939
8,2,1,25,30,2,0.881747944718559,0.6829364059994987
8,2,1,25,30,3,0.8822835219246341,0.6683076230001461
8,2,1,25,31,1,0.848081815458303,0.20686882000154583
8,2,1,25,31,2,0.8430232163506857,0.19942799099953845
8,2,1,25,31,3,0.8517872381509981,0.202287776999583
8,2,1,25,32,1,0.8582370043129764,0.9559328139985155
8,2,1,25,32,2,0.8567060902023063,0.9611671420025232
8,2,1,25,32,3,0.8624034451063675,0.9140463420008018
8,2,1,25,33,1,0.8791076056202732,5.706633191999572
8,2,1,25,33,2,0.8776927084105066,5.8540356759986025
8,2,1,25,33,3,0.8801151574012115,5.843568761996721
8,2,1,25,34,1,0.8784203536328423,1.0946054209998692
8,2,1,25,34,2,0.8719010949553394,1.1258205480007746
8,2,1,25,34,3,0.8731301254713133,1.1246952720030094
8,2,1,25,35,1,0.8355785271871368,0.20180844399874331
8,2,1,25,35,2,0.8327422468506258,0.20999877600115724
8,2,1,25,35,3,0.8331824942177295,0.19938900200213538
8,2,1,25,36,1,0.8457580631408353,0.37884258499980206
8,2,1,25,36,2,0.8405202195773096,0.3962770179969084
