rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,10,1,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.12915436923503876,14,0.22873905301094055,20,0.12915436923503876,0.9508928571428571,0.9508928571428572,0.9518954920578138,0.9508928571428572,0.9511232332839399,0.12915441230994068,118.99653092299923,178.3855624100015,301.01745400099935,13
2,EfficientNetB0,10,1,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.18120799958705902,14,0.22873905301094055,20,0.18120799958705902,0.9397321428571429,0.9397321428571428,0.941120667181933,0.9397321428571428,0.9402070961989764,0.18120799153003447,118.58042569299869,180.0182089409991,302.2084976139995,13
3,EfficientNetB0,10,1,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.14160840213298798,15,0.28153887391090393,20,0.14160840213298798,0.9397321428571429,0.9397321428571429,0.9408696678608183,0.9397321428571429,0.9400920809654434,0.1416084031032354,120.0535211690003,180.5500643100022,304.25893346500015,13
4,EfficientNetB0,10,1,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.17456741631031036,15,0.3068874776363373,20,0.17456741631031036,0.9375,0.9375,0.9392023114500179,0.9375,0.9380655115949234,0.17456743868505134,84.81914037599927,117.6153771629979,205.89232192800046,13
5,EfficientNetB0,10,1,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.17913758754730225,14,0.2659863829612732,20,0.17913758754730225,0.9375,0.9375,0.938828967642527,0.9375,0.9379553466509988,0.17913757500662827,65.68280421000236,89.58200897000279,158.65259090699692,13
6,EfficientNetB0,10,1,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.14993199706077576,15,0.24116505682468414,20,0.14993199706077576,0.9375,0.9375,0.9386416136416137,0.9375,0.9379219086319562,0.1499319875804437,82.71236623500226,115.02343353800097,201.22360488100094,13
7,EfficientNetB0,10,1,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.19842828810214996,15,0.24116505682468414,20,0.19842828810214996,0.9263392857142857,0.9263392857142857,0.9283482763413956,0.9263392857142857,0.9269790054526363,0.19842833283571817,82.0096225749985,116.88125645000036,202.47048573400025,13
8,EfficientNetB0,10,1,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.21275897324085236,15,0.3393482565879822,20,0.21275897324085236,0.921875,0.921875,0.9235262692532393,0.921875,0.92231926580571,0.21275896320962093,67.29146221300107,90.7718109310008,161.5188347229996,13
9,EfficientNetB0,10,1,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.21145808696746826,15,0.28153887391090393,20,0.21145808696746826,0.921875,0.921875,0.922983997983998,0.921875,0.9222837353577362,0.2114580902339188,120.43593384799897,183.30189135600085,307.4161983699996,13
10,EfficientNetB0,10,1,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.2268754243850708,14,0.2659863829612732,20,0.2268754243850708,0.9129464285714286,0.9129464285714285,0.9149822414157277,0.9129464285714285,0.9135870681815479,0.22687542676625966,65.81679077800072,91.15470402900246,160.41757814300217,13
11,EfficientNetB0,10,1,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.2441415786743164,15,0.3068874776363373,20,0.2441415786743164,0.8995535714285714,0.8995535714285715,0.9007896976646976,0.8995535714285715,0.8999929928761782,0.24414155206331317,83.09695704700061,117.21509419300128,203.78336343900082,13
12,EfficientNetB0,10,1,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.2794889807701111,15,0.3393482565879822,20,0.2794889807701111,0.8839285714285714,0.8839285714285714,0.8868146756197197,0.8839285714285714,0.884825657448605,0.27948897333416467,67.26671997499943,92.70907142000215,163.41085481399932,13
