index,precision,recall,f1-score,support
glioma,0.8333333333333334,0.8571428571428571,0.8450704225352113,280.0
meningioma,0.8452380952380952,0.7607142857142857,0.8007518796992481,280.0
notumor,0.9528985507246377,0.9392857142857143,0.9460431654676259,280.0
pituitary,0.881578947368421,0.9571428571428572,0.9178082191780822,280.0
accuracy,0.8785714285714286,0.8785714285714286,0.8785714285714286,0.8785714285714286
macro avg,0.8782622316661219,0.8785714285714286,0.8774184217200419,1120.0
weighted avg,0.8782622316661218,0.8785714285714286,0.8774184217200418,1120.0
