,precision,recall,f1-score,support
glioma,0.9772727272727273,0.9214285714285714,0.9485294117647058,280.0
meningioma,0.8821548821548821,0.9357142857142857,0.9081455805892548,280.0
notumor,0.9963636363636363,0.9785714285714285,0.9873873873873874,280.0
pituitary,0.954225352112676,0.9678571428571429,0.9609929078014184,280.0
accuracy,0.9508928571428571,0.9508928571428571,0.9508928571428571,0.9508928571428571
macro avg,0.9525041494759805,0.9508928571428572,0.9512638218856917,1120.0
weighted avg,0.9525041494759805,0.9508928571428571,0.9512638218856917,1120.0
