index,precision,recall,f1-score,support
glioma,0.8339622641509434,0.7892857142857143,0.8110091743119267,280.0
meningioma,0.7712177121771218,0.7464285714285714,0.7586206896551724,280.0
notumor,0.9543859649122807,0.9714285714285714,0.9628318584070796,280.0
pituitary,0.8662207357859532,0.925,0.8946459412780656,280.0
accuracy,0.8580357142857142,0.8580357142857142,0.8580357142857142,0.8580357142857142
macro avg,0.8564466692565748,0.8580357142857142,0.8567769159130612,1120.0
weighted avg,0.8564466692565746,0.8580357142857142,0.856776915913061,1120.0
