,precision,recall,f1-score,support
glioma,0.98828125,0.9035714285714286,0.9440298507462687,280.0
meningioma,0.8662207357859532,0.925,0.8946459412780656,280.0
notumor,0.9963503649635036,0.975,0.9855595667870036,280.0
pituitary,0.9347079037800687,0.9714285714285714,0.9527145359019265,280.0
accuracy,0.94375,0.94375,0.94375,0.94375
macro avg,0.9463900636323814,0.9437500000000001,0.9442374736783161,1120.0
weighted avg,0.9463900636323814,0.94375,0.9442374736783161,1120.0
