,precision,recall,f1-score,support
glioma,0.9074074074074074,0.875,0.8909090909090909,280.0
meningioma,0.8566308243727598,0.8535714285714285,0.855098389982111,280.0
notumor,0.9784172661870504,0.9714285714285714,0.974910394265233,280.0
pituitary,0.8976109215017065,0.9392857142857143,0.9179755671902269,280.0
accuracy,0.9098214285714286,0.9098214285714286,0.9098214285714286,0.9098214285714286
macro avg,0.9100166048672311,0.9098214285714286,0.9097233605866655,1120.0
weighted avg,0.910016604867231,0.9098214285714286,0.9097233605866655,1120.0
