index,precision,recall,f1-score,support
glioma,0.8057553956834532,0.8,0.8028673835125448,280.0
meningioma,0.8152173913043478,0.8035714285714286,0.8093525179856115,280.0
notumor,0.9492753623188406,0.9357142857142857,0.9424460431654677,280.0
pituitary,0.8448275862068966,0.875,0.8596491228070176,280.0
accuracy,0.8535714285714285,0.8535714285714285,0.8535714285714285,0.8535714285714285
macro avg,0.8537689338783845,0.8535714285714286,0.8535787668676603,1120.0
weighted avg,0.8537689338783845,0.8535714285714285,0.8535787668676603,1120.0
