index,precision,recall,f1-score,support
glioma,0.8544776119402985,0.8178571428571428,0.8357664233576643,280.0
meningioma,0.7822878228782287,0.7571428571428571,0.7695099818511797,280.0
notumor,0.9471830985915493,0.9607142857142857,0.9539007092198581,280.0
pituitary,0.8552188552188552,0.9071428571428571,0.8804159445407279,280.0
accuracy,0.8607142857142858,0.8607142857142858,0.8607142857142858,0.8607142857142858
macro avg,0.8597918471572329,0.8607142857142857,0.8598982647423575,1120.0
weighted avg,0.8597918471572329,0.8607142857142858,0.8598982647423574,1120.0
