rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,5,4,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.13078084588050842,15,0.24096156656742096,20,0.13078084588050842,0.9464285714285714,0.9464285714285714,0.9469776949974382,0.9464285714285714,0.9464898103716383,0.13078084073752724,127.22521671499999,189.6684841440001,320.6358203559994,13
2,EfficientNetB0,5,4,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.13696470856666565,15,0.2027663290500641,20,0.13696470856666565,0.9464285714285714,0.9464285714285714,0.9466544347551213,0.9464285714285714,0.946399672622743,0.1369646884135911,84.89769245800017,120.86125571600041,209.27983649199996,13
3,EfficientNetB0,5,4,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.1709413230419159,15,0.28370577096939087,20,0.1709413230419159,0.9464285714285714,0.9464285714285714,0.9466544347551213,0.9464285714285714,0.946399672622743,0.17094132263260634,69.54232500300003,92.07906264899998,165.03273488199994,13
4,EfficientNetB0,5,4,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.15511587262153625,15,0.2567543089389801,20,0.15511587262153625,0.9441964285714286,0.9441964285714286,0.944598621376354,0.9441964285714286,0.9441907310292921,0.1551158735749841,94.91545218200008,130.07923564199996,228.84362071999976,13
5,EfficientNetB0,5,4,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,17,0.1358671635389328,15,0.19632460176944733,17,0.1358671635389328,0.9419642857142857,0.9419642857142858,0.9421196161370513,0.9419642857142858,0.9418616517152323,0.13586715974950164,126.0063141380001,192.27715326500038,330.6220917309997,13
6,EfficientNetB0,5,4,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.165599063038826,15,0.2027663290500641,20,0.165599063038826,0.9397321428571429,0.9397321428571429,0.9399254396840104,0.9397321428571429,0.9397453285422697,0.16559902487431102,83.75812533800035,121.45211703599944,208.7524479800004,13
7,EfficientNetB0,5,4,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.15778551995754242,15,0.21517859399318695,20,0.15778551995754242,0.9375,0.9375,0.9381300824442368,0.9375,0.937554589923294,0.1577855112906788,69.38097717900018,98.03335670899969,171.13390097,13
8,EfficientNetB0,5,4,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.18353399634361267,15,0.21517859399318695,20,0.18353399634361267,0.9352678571428571,0.9352678571428571,0.9363718071108174,0.9352678571428571,0.9354884310974613,0.18353400875284415,70.35419647599974,98.614036296,172.71767322300002,13
9,EfficientNetB0,5,4,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.15419985353946686,15,0.19632460176944733,20,0.15419985353946686,0.9352678571428571,0.9352678571428572,0.935771591878199,0.9352678571428572,0.9352610119416427,0.15419984149478141,127.29363576200012,195.56983945999946,326.5561738820006,13
10,EfficientNetB0,5,4,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.19685788452625275,15,0.2567543089389801,20,0.19685788452625275,0.9330357142857143,0.9330357142857143,0.9336035406115497,0.9330357142857143,0.9331819529520587,0.19685786841863723,90.16398970799992,131.34082187100012,225.2776704580001,13
11,EfficientNetB0,5,4,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.17655299603939056,15,0.24096156656742096,20,0.17655299603939056,0.9330357142857143,0.9330357142857143,0.9334817082528754,0.9330357142857143,0.9331216150598624,0.17655301828494738,127.14329688999987,191.0464115119994,321.936726895,13
12,EfficientNetB0,5,4,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.2231936752796173,15,0.28370577096939087,20,0.2231936752796173,0.9263392857142857,0.9263392857142857,0.9272603900210653,0.9263392857142857,0.9265026718398032,0.2231936869108391,67.31494188500005,92.04235502899996,162.75727582399998,13
