stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,44,0.8346695607445677,0.017132295709909203,86.70542050001677,3,gini,60.0,5,1,0.1,False
2,75,2,7,0.8337779060336544,0.013576092755566012,69.07324559998233,3,entropy,80.0,10,1,0.05,False
2,75,3,62,0.8330770190420829,0.016595780017238396,85.4041009999928,3,gini,,10,2,0.1,False
2,75,4,58,0.8330254446761628,0.013110948938115152,261.792606300005,3,entropy,20.0,2,2,0.2,False
2,75,5,65,0.8325751005143616,0.01403946533081519,43.166273800015915,3,gini,20.0,2,1,0.05,False
2,75,6,97,0.8320104847863644,0.01620739375862148,133.71894019996398,3,entropy,,5,2,0.1,False
2,75,7,82,0.8291270344319185,0.015537256646170873,178.98253949999344,3,gini,60.0,10,1,0.2,False
2,75,8,94,0.8289271974814763,0.01770079117341311,66.52628650001134,3,entropy,20.0,10,4,0.05,False
2,75,9,92,0.8275437310798642,0.010671021485233934,86.10021689996938,3,gini,40.0,20,1,0.1,False
2,75,10,19,0.8275015125763799,0.011851467687381172,176.3194799000048,3,gini,,20,1,0.2,False
2,75,11,73,0.8264326083731036,0.016872179547491484,43.26458310004091,3,gini,60.0,20,1,0.05,False
2,75,12,55,0.8262417219790996,0.019409354799910402,79.42551179998554,3,gini,60.0,2,4,0.1,False
