,precision,recall,f1-score,support
glioma,0.9535714285714286,0.9535714285714286,0.9535714285714286,280.0
meningioma,0.9323843416370107,0.9357142857142857,0.9340463458110517,280.0
notumor,0.9927007299270073,0.9714285714285714,0.9819494584837545,280.0
pituitary,0.968421052631579,0.9857142857142858,0.9769911504424779,280.0
accuracy,0.9616071428571429,0.9616071428571429,0.9616071428571429,0.9616071428571429
macro avg,0.9617693881917564,0.9616071428571429,0.9616395958271782,1120.0
weighted avg,0.9617693881917563,0.9616071428571429,0.9616395958271783,1120.0
