index,precision,recall,f1-score,support
glioma,0.8523985239852399,0.825,0.838475499092559,280.0
meningioma,0.7829181494661922,0.7857142857142857,0.7843137254901961,280.0
notumor,0.96415770609319,0.9607142857142857,0.962432915921288,280.0
pituitary,0.8927335640138409,0.9214285714285714,0.9068541300527241,280.0
accuracy,0.8732142857142857,0.8732142857142857,0.8732142857142857,0.8732142857142857
macro avg,0.8730519858896156,0.8732142857142857,0.8730190676391918,1120.0
weighted avg,0.8730519858896157,0.8732142857142857,0.8730190676391918,1120.0
