stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,84,0.8343371308211185,0.014699183260903406,129.22443310001108,3,entropy,,5,1,0.1,False
2,75,2,2,0.8341685545619907,0.008196993648075425,86.15577620000113,3,gini,20.0,5,1,0.1,False
2,75,3,8,0.833592524439491,0.017276465082023105,17.905415000015637,3,gini,,2,1,0.02,False
2,75,4,55,0.8330461053076963,0.001044059924419643,67.49908470000082,3,entropy,40.0,2,1,0.05,False
2,75,5,14,0.8330399462053061,0.01089719034611649,42.61122190000606,3,gini,20.0,2,1,0.05,False
2,75,6,89,0.8324608069527287,0.007020777545184731,85.93380840000464,3,gini,80.0,2,1,0.1,False
2,75,7,85,0.831143760381523,0.008837824047777618,130.0753379000089,3,entropy,,10,2,0.1,False
2,75,8,36,0.8292132226603822,0.010571022791387347,123.60945189998893,3,entropy,20.0,5,4,0.1,False
2,75,9,34,0.8282939278900264,0.004550870065791452,65.09743870000239,3,entropy,,10,2,0.05,False
2,75,10,4,0.827893540740015,0.01567807382714703,13.655848599999445,3,gini,,2,8,0.02,False
2,75,11,69,0.827893540740015,0.01567807382714703,13.57596360000025,3,gini,60.0,5,8,0.02,False
2,75,12,100,0.8278532140921623,0.010026875385766092,77.58205269998871,3,gini,,5,4,0.1,False
