,precision,recall,f1-score,support
glioma,0.9213483146067416,0.8785714285714286,0.8994515539305301,280.0
meningioma,0.8397212543554007,0.8607142857142858,0.8500881834215167,280.0
notumor,0.985239852398524,0.9535714285714286,0.969147005444646,280.0
pituitary,0.9084745762711864,0.9571428571428572,0.9321739130434783,280.0
accuracy,0.9125,0.9125,0.9125,0.9125
macro avg,0.9136959994079632,0.9125000000000001,0.9127151639600428,1120.0
weighted avg,0.9136959994079632,0.9125,0.9127151639600427,1120.0
