iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,75,1,4,0.9053866246547507,0.013746981478092921,74.64206220000051,3,entropy,20.0,5,1,0.2,False
1,75,2,83,0.9046281931710379,0.007346669950036252,26.707913300022483,3,gini,20.0,10,1,0.1,False
1,75,3,69,0.9030289995052989,0.016180018248654664,75.48072630004026,3,entropy,20.0,2,1,0.2,False
1,75,4,1,0.9025733060410142,0.01203658870600444,75.32292240008246,3,entropy,40.0,5,2,0.2,False
1,75,5,24,0.9017832735817687,0.009908630988646739,73.83379669999704,3,entropy,,10,1,0.2,False
1,75,6,81,0.9004426077397255,0.015538479908258499,46.288279899861664,3,gini,,2,4,0.2,False
1,75,7,14,0.9001850328886268,0.005441791589792866,71.19255650008563,3,entropy,60.0,5,4,0.2,False
1,75,8,98,0.9001850328886268,0.005441791589792866,71.92256429989357,3,entropy,20.0,2,4,0.2,False
1,75,9,78,0.8997015264004108,0.010948737107157828,51.16534830001183,3,gini,80.0,5,2,0.2,False
1,75,10,34,0.8987678353281575,0.009495677078033499,9.452939100097865,3,entropy,20.0,2,1,sqrt,False
1,75,11,5,0.8985490621288358,0.010247108178916753,37.44433820003178,3,entropy,80.0,2,4,0.1,False
1,75,12,35,0.8983233876203264,0.00871002345155027,9.6907593999058,3,entropy,60.0,2,1,sqrt,False
