,precision,recall,f1-score,support
glioma,0.9094202898550725,0.8964285714285715,0.9028776978417267,280.0
meningioma,0.8541666666666666,0.8785714285714286,0.8661971830985915,280.0
notumor,0.9888475836431226,0.95,0.9690346083788707,280.0
pituitary,0.9337979094076655,0.9571428571428572,0.9453262786596119,280.0
accuracy,0.9205357142857142,0.9205357142857142,0.9205357142857142,0.9205357142857142
macro avg,0.9215581123931318,0.9205357142857142,0.9208589419947002,1120.0
weighted avg,0.9215581123931319,0.9205357142857142,0.9208589419947003,1120.0
