stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6941964030265808,0.7739070057868958,0.8392857313156128,0.4349321722984314,0.0003000000142492354
2,frozen_head,0.8251488208770752,0.44489994645118713,0.890625,0.3251364231109619,0.0003000000142492354
3,frozen_head,0.8633432388305664,0.36860427260398865,0.9017857313156128,0.2919802963733673,0.0003000000142492354
4,frozen_head,0.8792162537574768,0.32828089594841003,0.90625,0.28345510363578796,0.0003000000142492354
5,frozen_head,0.8901289701461792,0.30310752987861633,0.9017857313156128,0.2711714208126068,0.0003000000142492354
6,frozen_head,0.9002976417541504,0.2656673491001129,0.9129464030265808,0.2523171603679657,0.0003000000142492354
7,frozen_head,0.898809552192688,0.2582038342952728,0.9151785969734192,0.25386908650398254,0.0003000000142492354
8,frozen_head,0.9089781641960144,0.24250918626785278,0.9263392686843872,0.24231840670108795,0.0003000000142492354
9,frozen_head,0.9164186716079712,0.2291019856929779,0.9196428656578064,0.23242616653442383,0.0003000000142492354
10,frozen_head,0.9159226417541504,0.2198691964149475,0.9241071343421936,0.23347553610801697,0.0003000000142492354
11,frozen_head,0.9248511791229248,0.21194763481616974,0.9308035969734192,0.21963724493980408,0.0003000000142492354
12,frozen_head,0.923115074634552,0.20492587983608246,0.9241071343421936,0.22456316649913788,0.0003000000142492354
13,frozen_head,0.9290674328804016,0.19970586895942688,0.9375,0.21243013441562653,0.0003000000142492354
14,frozen_head,0.9315476417541504,0.18940101563930511,0.9352678656578064,0.20112545788288116,0.0003000000142492354
15,frozen_head,0.9342758059501648,0.1811807006597519,0.9263392686843872,0.21164433658123016,0.0003000000142492354
1,fine_tuning,0.9392361044883728,0.16374072432518005,0.9397321343421936,0.1861579269170761,3.000000106112566e-06
2,fine_tuning,0.9635416865348816,0.10831484943628311,0.9397321343421936,0.1720554381608963,3.000000106112566e-06
3,fine_tuning,0.9764384627342224,0.07005152106285095,0.9352678656578064,0.19475647807121277,3.000000106112566e-06
4,fine_tuning,0.9866071343421936,0.04888936132192612,0.9441964030265808,0.17655758559703827,3.000000106112566e-06
5,fine_tuning,0.9923115372657776,0.02803260274231434,0.9508928656578064,0.1734323799610138,6.000000212225132e-07
