rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,4,4,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,17,0.15649735927581787,15,0.2299463301897049,17,0.15649735927581787,0.9375,0.9375,0.9390270462251886,0.9375,0.9377561465057898,0.15649737043329365,116.56672918200002,174.4242695300004,308.9405655550004,13
2,EfficientNetB0,4,4,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.16609466075897217,15,0.27142590284347534,20,0.16609466075897217,0.9352678571428571,0.9352678571428571,0.9366071428571429,0.9352678571428571,0.9353148495947541,0.16609467202295722,119.22021946800032,173.43622869699993,296.2447490750001,13
3,EfficientNetB0,4,4,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,18,0.1943190097808838,15,0.307473361492157,18,0.1943190097808838,0.921875,0.921875,0.9245459079964811,0.921875,0.9226372374948935,0.1943190153465253,80.48635106199981,111.28674601399962,195.22575579099976,13
4,EfficientNetB0,4,4,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.1926504224538803,15,0.2299463301897049,20,0.1926504224538803,0.9196428571428571,0.9196428571428571,0.9215761147710066,0.9196428571428571,0.9198359750862575,0.19265041752316073,115.73037456099973,171.46141892200012,290.7654391900005,13
5,EfficientNetB0,4,4,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,10,0.2163112461566925,15,0.2510610520839691,10,0.2163112461566925,0.9151785714285714,0.9151785714285714,0.9168419659832512,0.9151785714285714,0.9154384475053283,0.21631124320881265,64.4127417310001,59.06476414200006,126.85731325300003,13
6,EfficientNetB0,4,4,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.22442689538002014,15,0.32611560821533203,20,0.22442689538002014,0.9129464285714286,0.9129464285714286,0.9145756356422821,0.9129464285714286,0.9128814495359356,0.2244268844809461,65.72314646000086,87.48791834999975,156.55966028700004,13
7,EfficientNetB0,4,4,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.2154594212770462,15,0.27142590284347534,20,0.2154594212770462,0.90625,0.90625,0.9074403212102942,0.90625,0.9060010207560707,0.2154594118287025,119.59477818800042,175.6134292860006,298.77093479199993,13
8,EfficientNetB0,4,4,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,6,0.21790198981761932,11,0.24176587164402008,6,0.21790198981761932,0.9040178571428571,0.9040178571428571,0.9050378466053912,0.9040178571428571,0.9040244459875243,0.21790203701524744,73.08443328199974,55.44255952700041,131.94289110800037,13
9,EfficientNetB0,4,4,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,5,0.23800672590732574,15,0.2510610520839691,5,0.23800672590732574,0.8973214285714286,0.8973214285714286,0.8994876136622548,0.8973214285714286,0.897718426686209,0.23800674516835985,64.71911519500009,40.988856674999624,109.11306788999991,13
10,EfficientNetB0,4,4,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,6,0.2320970743894577,11,0.24176587164402008,6,0.2320970743894577,0.8973214285714286,0.8973214285714285,0.8982632927981324,0.8973214285714285,0.8971934495705648,0.23209710893307076,72.80390476699995,55.11573076500008,131.34818756200002,13
11,EfficientNetB0,4,4,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.2713107764720917,15,0.307473361492157,20,0.2713107764720917,0.8861607142857143,0.8861607142857143,0.8872530287296643,0.8861607142857143,0.8857559468449012,0.2713107978153343,80.17466374300056,115.02963035600078,198.58789238999998,13
12,EfficientNetB0,4,4,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.27257239818573,15,0.32611560821533203,20,0.27257239818573,0.8794642857142857,0.8794642857142858,0.8815673029504805,0.8794642857142858,0.8794615895281501,0.2725723923007771,67.01828692400068,88.9169924279995,159.345769949,13
