mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
48.779852628707886,2.150373172710885,33.53233679135641,2.972160750953672,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.3062314229809861,0.5429019784555844,0.45418345670432597,0.43443895271363214,0.09762384283750435,17
43.979002157847084,0.15058316940974353,30.048041820526123,0.5139322758737827,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.29842160037002774,0.489096873779308,0.38851995774114656,0.39201281063016075,0.07788202611815799,18
45.95712033907572,1.1385194639064633,32.00642879803976,1.3633295825791505,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.3021818501737562,0.5270565528722205,0.6041368634018484,0.4777917554826083,0.12810015014244125,16
46.21864898999532,0.9306465472877223,30.330950657526653,0.415897393830475,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.16931774380059103,0.13325842530714485,0.1350115092260571,0.14586255944459767,0.01660075461511543,22
45.22928770383199,0.13974095479097332,30.86742838223775,0.237770015797414,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.16393129152487443,0.11097986750856458,0.1217002661830248,0.13220380840548793,0.022857626382355892,24
35.14833148320516,0.3719247401489773,28.026800235112507,0.2634443770305294,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7245220903589048,0.7552242155390293,0.7285144983073715,0.7360869347351019,0.013629905055502581,10
42.12647453943888,0.6877946167099266,32.25314029057821,3.1943453963194086,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.3748901882509251,0.5058683069844051,0.6409119883303874,0.5072234945219058,0.10860717265854866,15
33.168045123418175,0.1307563295227665,26.179004112879436,0.5912189674959395,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.715406896548046,0.7557609232559431,0.7329987591804541,0.7347221929948144,0.01651947408302857,11
45.53998931248983,0.8267159441273255,30.032389402389526,0.6914828182921687,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.16931774380059103,0.13325842530714485,0.1350115092260571,0.14586255944459767,0.01660075461511543,22
46.28254715601603,0.22832710773530532,31.399852991104126,1.836555737324973,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.16393129152487443,0.11097986750856458,0.1217002661830248,0.13220380840548793,0.022857626382355892,24
28.9153250058492,0.20968721526971143,25.854921340942383,1.0792994153650375,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8631902914483729,0.8731218872614093,0.8756658714862913,0.8706593500653579,0.005382570104951698,5
27.550102472305298,0.24908638010354459,24.72893770535787,0.34625635310173075,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.760758761912466,0.7999648501547417,0.7761990233096738,0.7789742117922939,0.01612566468192504,9
22.171881993611652,0.17310665347573,22.9604647954305,0.6133856527935887,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8480511879144735,0.85336562530411,0.862698501779018,0.8547051049992005,0.006054288025952555,6
44.48479684193929,0.5571730056095373,35.6804743607839,2.8817632360920777,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.7071061331204584,0.6962272746593132,0.6806142003126957,0.6946492026974891,0.010872698509271606,14
45.147860050201416,0.4678164177873315,30.11985977490743,0.1095801880820633,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.21000942293033334,0.1760298030477135,0.20376695327574637,0.1966020597512644,0.014768331349088514,21
31.351512749989826,0.8646870627527594,25.057029485702515,0.23607690491091504,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8847467533260924,0.8948482636694881,0.9022927785960193,0.8939625985305333,0.007190459083489179,1
17.17709215482076,0.2816665352672978,18.8393870194753,0.3136635221645157,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.8345699572509028,0.8453463100984017,0.8566661396334777,0.8455274689942608,0.009021638169060184,8
28.27377676963806,1.9828207050095303,23.62961681683858,0.9131453460180832,10.0,0.0001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.0001}",0.8841659155724327,0.8907378986309724,0.8987429067545555,0.8912155736526536,0.005960609479500935,3
46.457903941472374,0.4714344656291641,31.846679369608562,0.6766741279550692,10.0,0.001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.001}",0.7163798978548068,0.7131451420003179,0.6943336599382746,0.7079528999311332,0.009720380131347586,12
46.43974121411642,0.6681224205533633,33.635292768478394,2.6265155269912532,10.0,0.01,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.01}",0.21205439217115143,0.18054896819643781,0.20740649038725195,0.2000032835849471,0.013886529160182178,19
38.93469341595968,3.5212633470310855,32.55708225568136,0.7905544826270653,100.0,scale,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 'scale'}",0.8847467533260924,0.8948482636694881,0.9022927785960193,0.8939625985305333,0.007190459083489179,1
22.742989540100098,0.5142398804378698,24.28073747952779,1.0420939727251204,100.0,1e-05,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 1e-05}",0.8416822901423175,0.8477198354951911,0.8705074526028206,0.8533031927467764,0.012412437482023716,7
29.3907417456309,1.9717852286673958,29.27873881657918,0.9931871463281653,100.0,0.0001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.0001}",0.8841659155724327,0.8907378986309724,0.8987429067545555,0.8912155736526536,0.005960609479500935,3
46.46662187576294,0.5518296357525492,35.91048717498779,3.19128800086512,100.0,0.001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.001}",0.7163798978548068,0.7131451420003179,0.6943336599382746,0.7079528999311332,0.009720380131347586,12
45.5240646203359,0.17519361807487513,29.543781757354736,3.5452036378506944,100.0,0.01,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.01}",0.21205439217115143,0.18054896819643781,0.20740649038725195,0.2000032835849471,0.013886529160182178,19
