stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,17,0.8355247872033171,0.010365480541125818,42.97649129998172,3,gini,40.0,2,2,0.05,False
2,75,2,48,0.8306650589179068,0.0023968141322947673,43.066603199986275,3,gini,40.0,20,1,0.05,False
2,75,3,28,0.8291231756308189,0.008246524077104151,39.27046560001327,3,gini,80.0,2,4,0.05,False
2,75,4,69,0.8291231756308189,0.008246524077104151,39.92066920007346,3,gini,60.0,5,4,0.05,False
2,75,5,40,0.8286259246366207,0.004921914270899347,130.4867751999991,3,entropy,80.0,2,2,0.1,False
2,75,6,96,0.8282290834770173,0.003474132164145129,68.22960439999588,3,entropy,,10,1,0.05,False
2,75,7,27,0.8280395546472793,0.008163775319045422,172.6452601000201,3,gini,80.0,10,2,0.2,False
2,75,8,25,0.8279677211155833,0.012321186614975771,134.04235019994667,3,entropy,80.0,5,2,0.1,False
2,75,9,59,0.8277961017888327,0.008982659466620326,132.43007100006798,3,entropy,,10,2,0.1,False
2,75,10,34,0.827285386715447,0.0033104423167322258,39.48122879996663,3,gini,,10,4,0.05,False
2,75,11,64,0.8269152318979999,0.008338657778104872,129.25177440000698,3,entropy,20.0,2,4,0.1,False
2,75,12,86,0.8267248860619906,0.0036106021904032887,11.98865830001887,3,gini,60.0,2,1,sqrt,False
