rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,4,5,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.15239417552947998,14,0.2508096396923065,20,0.15239417552947998,0.9486607142857143,0.9486607142857143,0.949724990970366,0.9486607142857143,0.9489564607003675,0.15239418431802948,83.96024102199954,115.18216079900048,202.60636037199947,13
2,EfficientNetB0,4,5,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.14111416041851044,15,0.2561948895454407,20,0.14111416041851044,0.9486607142857143,0.9486607142857143,0.9494223775058558,0.9486607142857143,0.9489215139905747,0.14111418578262072,118.59256579700013,176.22707231200002,298.4159232060001,13
3,EfficientNetB0,4,5,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.15051519870758057,14,0.30253490805625916,20,0.15051519870758057,0.9464285714285714,0.9464285714285714,0.9475421620333124,0.9464285714285714,0.9467725705061949,0.15051520138326532,121.52739633700003,181.44552830999964,306.5903211340001,13
4,EfficientNetB0,4,5,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.18227887153625488,15,0.2704540193080902,20,0.18227887153625488,0.9419642857142857,0.9419642857142857,0.9433487334836903,0.9419642857142857,0.9423163289928663,0.18227888134933096,64.2347870829999,91.60787529899972,159.21911284399903,13
5,EfficientNetB0,4,5,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.19701622426509857,15,0.2561948895454407,20,0.19701622426509857,0.9397321428571429,0.9397321428571428,0.9414759085576625,0.9397321428571428,0.9401755243584556,0.19701620937712397,117.07218851400012,182.62057688999994,303.3477354309998,13
6,EfficientNetB0,4,5,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.1783766746520996,15,0.31671765446662903,20,0.1783766746520996,0.9352678571428571,0.9352678571428571,0.937532330940039,0.9352678571428571,0.9357977054072131,0.1783766595800213,81.84601602799921,114.25858393100134,199.56955178099997,13
7,EfficientNetB0,4,5,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.2080949991941452,14,0.2508096396923065,20,0.2080949991941452,0.9330357142857143,0.9330357142857142,0.9348089372781476,0.9330357142857142,0.9335081521773917,0.20809499761970757,80.95394793499963,115.41076834900014,199.83597359500072,13
8,EfficientNetB0,4,5,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.2334223836660385,15,0.2704540193080902,20,0.2334223836660385,0.9241071428571429,0.9241071428571428,0.9257409567156178,0.9241071428571428,0.9245912116751767,0.23342235408932632,64.41821598899878,90.79556461799984,158.61652358300125,13
9,EfficientNetB0,4,5,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.2195156365633011,15,0.34260106086730957,20,0.2195156365633011,0.9241071428571429,0.9241071428571429,0.9254623267177589,0.9241071428571429,0.9245411260914467,0.2195156522499582,66.13816829899952,90.18345088899878,159.71870874100023,13
10,EfficientNetB0,4,5,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.22564278542995453,14,0.30253490805625916,20,0.22564278542995453,0.9174107142857143,0.9174107142857142,0.9189451983090322,0.9174107142857142,0.9179343063275308,0.22564277137821825,119.8858211429997,177.02464478899947,300.55054616800044,13
11,EfficientNetB0,4,5,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.2528359591960907,15,0.31671765446662903,20,0.2528359591960907,0.9107142857142857,0.9107142857142857,0.9120484577982345,0.9107142857142857,0.9111884798707302,0.252835966724466,81.20310162900023,115.17052211900045,199.79591841799993,13
12,EfficientNetB0,4,5,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.28526970744132996,15,0.34260106086730957,20,0.28526970744132996,0.8995535714285714,0.8995535714285714,0.9014893029290931,0.8995535714285714,0.9001264110539327,0.2852696940391262,66.31232466899928,91.81174846700014,161.5324061529991,13
