index,precision,recall,f1-score,support
glioma,0.8296296296296296,0.8,0.8145454545454546,280.0
meningioma,0.7728937728937729,0.7535714285714286,0.7631103074141049,280.0
notumor,0.9501779359430605,0.9535714285714286,0.9518716577540107,280.0
pituitary,0.8581081081081081,0.9071428571428571,0.8819444444444444,280.0
accuracy,0.8535714285714285,0.8535714285714285,0.8535714285714285,0.8535714285714285
macro avg,0.8527023616436429,0.8535714285714285,0.8528679660395038,1120.0
weighted avg,0.8527023616436428,0.8535714285714285,0.8528679660395037,1120.0
