,precision,recall,f1-score,support
glioma,0.9516728624535316,0.9142857142857143,0.9326047358834244,280.0
meningioma,0.8758389261744967,0.9321428571428572,0.903114186851211,280.0
notumor,0.9855072463768116,0.9714285714285714,0.9784172661870504,280.0
pituitary,0.9783393501805054,0.9678571428571429,0.9730700179533214,280.0
accuracy,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714
macro avg,0.9478395962963363,0.9464285714285715,0.9468015517187518,1120.0
weighted avg,0.9478395962963363,0.9464285714285714,0.9468015517187518,1120.0
