,precision,recall,f1-score,support
glioma,0.9283018867924528,0.8785714285714286,0.9027522935779817,280.0
meningioma,0.8706293706293706,0.8892857142857142,0.8798586572438163,280.0
notumor,0.989010989010989,0.9642857142857143,0.976491862567812,280.0
pituitary,0.9087837837837838,0.9607142857142857,0.9340277777777778,280.0
accuracy,0.9232142857142858,0.9232142857142858,0.9232142857142858,0.9232142857142858
macro avg,0.9241815075541491,0.9232142857142858,0.9232826477918469,1120.0
weighted avg,0.924181507554149,0.9232142857142858,0.9232826477918469,1120.0
