,precision,recall,f1-score,support
glioma,0.9314079422382672,0.9214285714285714,0.926391382405745,280.0
meningioma,0.8817204301075269,0.8785714285714286,0.8801431127012522,280.0
notumor,0.9746376811594203,0.9607142857142857,0.9676258992805755,280.0
pituitary,0.9270833333333334,0.9535714285714286,0.9401408450704225,280.0
accuracy,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286
macro avg,0.928712346709637,0.9285714285714286,0.9285753098644988,1120.0
weighted avg,0.9287123467096369,0.9285714285714286,0.9285753098644989,1120.0
