mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
52.17366258303324,0.05640725657072132,30.62576150894165,1.5008195452066917,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.31542455356103466,0.5421436399313748,0.4838844131986067,0.4471508688970054,0.09613324429793167,17
52.07178497314453,0.025236063313781733,31.390589555104572,1.267449295000546,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.3034520300884177,0.5210514711561957,0.37377971558615963,0.39942773894359096,0.090666954711037,18
52.15890343983968,0.362394875084264,30.373067537943523,0.6596339427544117,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.31122468107597023,0.5408525976149957,0.5933864501979087,0.48182124296295825,0.12252167593952916,16
52.24626239140829,0.2862082496249001,32.20568219820658,1.7404601052202398,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.1916958682267229,0.18182855392788871,0.12707915699183459,0.1668678597154821,0.028421782974696115,22
51.31311281522115,0.48051769507977676,30.669888814290363,0.528628042763266,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.15506168844408838,0.15292806894235564,0.11777369208704823,0.1419211498244974,0.01709703423464558,24
40.05839864412943,0.7992618891734298,28.15069270133972,0.23763626397400678,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7220609611141766,0.7226162721380021,0.7375804134017752,0.7274192155513179,0.007188627541721612,10
47.01870568593343,0.2853912478025716,31.45962158838908,0.5208414955158871,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.3775182833220961,0.5262808587427679,0.6119023383695497,0.5052338268114712,0.09683733605023669,15
38.77336851755778,0.36896443728638534,27.305008967717487,0.09326032315924906,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.7148908142982044,0.7093254750859813,0.7297580804717223,0.7179914566186362,0.008624899141894989,11
49.03723963101705,3.59886478396039,30.03061620394389,1.8679619971249954,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.1916958682267229,0.18182855392788871,0.12707915699183459,0.1668678597154821,0.028421782974696115,22
42.54659048716227,0.73363459581022,28.518861452738445,0.17693890820116406,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.15506168844408838,0.15292806894235564,0.11777369208704823,0.1419211498244974,0.01709703423464558,24
26.242791891098022,0.19570688634340197,23.217007637023926,0.9450586828254675,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8549989232421744,0.8629623155262008,0.8629466277312255,0.8603026221665336,0.0037502869434141873,5
25.415149291356403,0.05994642505715977,24.448760906855266,0.6596985072592324,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7671381318601973,0.7654588357215795,0.7782970027272734,0.7702979901030167,0.005697552755499952,9
21.1918838818868,0.17635152233565463,22.287055889765423,0.5068454910807618,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8440392929129229,0.8511487730017722,0.8561368474143489,0.8504416377763478,0.004964053209426078,6
41.53832141558329,0.07214561217095904,28.809946298599243,1.0837099226931988,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.6866160629067912,0.6780345974576887,0.7123444526081995,0.6923317043242264,0.014578361995820686,14
43.6995374361674,2.26921142355839,31.175629774729412,2.64024049481692,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.19050452551831024,0.20882413923481347,0.20411334728955993,0.20114733734756118,0.007767452302718044,21
29.22034962972005,0.20859972217405548,23.990413109461468,0.838645151491151,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8851512285110773,0.882516380645906,0.8884619397272921,0.8853765162947586,0.00243248626397908,1
16.46766193707784,0.08341502137697947,18.810139179229736,0.1939080747386891,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.8345058403237777,0.8407137208452142,0.8477249790593413,0.8409815134094444,0.005400011843851953,8
