stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6696428656578064,0.8499882817268372,0.8102678656578064,0.5604113340377808,0.0003000000142492354
2,frozen_head,0.8105158805847168,0.525878369808197,0.8616071343421936,0.4333052635192871,0.0003000000142492354
3,frozen_head,0.8417658805847168,0.44413822889328003,0.875,0.3844303786754608,0.0003000000142492354
4,frozen_head,0.8551587462425232,0.3992295563220978,0.8772321343421936,0.353862464427948,0.0003000000142492354
5,frozen_head,0.858134925365448,0.3765471279621124,0.890625,0.330117404460907,0.0003000000142492354
6,frozen_head,0.8658233880996704,0.3649280071258545,0.8839285969734192,0.31752389669418335,0.0003000000142492354
7,frozen_head,0.8794642686843872,0.33651047945022583,0.8883928656578064,0.31182608008384705,0.0003000000142492354
8,frozen_head,0.8767361044883728,0.335202157497406,0.9017857313156128,0.29903653264045715,0.0003000000142492354
9,frozen_head,0.888144850730896,0.31707170605659485,0.8928571343421936,0.28923600912094116,0.0003000000142492354
10,frozen_head,0.8859127163887024,0.30378514528274536,0.8995535969734192,0.2851479947566986,0.0003000000142492354
11,frozen_head,0.890625,0.3080015480518341,0.8973214030265808,0.28498193621635437,0.0003000000142492354
12,frozen_head,0.89682537317276,0.29273760318756104,0.8950892686843872,0.2752573788166046,0.0003000000142492354
13,frozen_head,0.8970733880996704,0.29097306728363037,0.9017857313156128,0.2663749158382416,0.0003000000142492354
14,frozen_head,0.9015377163887024,0.27408087253570557,0.8995535969734192,0.26818785071372986,0.0003000000142492354
15,frozen_head,0.9005456566810608,0.2736232280731201,0.9084821343421936,0.26492729783058167,0.0003000000142492354
1,fine_tuning,0.9072420597076416,0.26242753863334656,0.9017857313156128,0.25804004073143005,3.000000106112566e-06
2,fine_tuning,0.9040178656578064,0.25618037581443787,0.9107142686843872,0.25231894850730896,3.000000106112566e-06
3,fine_tuning,0.90004962682724,0.26070594787597656,0.9084821343421936,0.2480703443288803,3.000000106112566e-06
4,fine_tuning,0.90625,0.2514925003051758,0.9151785969734192,0.2438817322254181,3.000000106112566e-06
5,fine_tuning,0.9107142686843872,0.24659651517868042,0.9107142686843872,0.24359402060508728,3.000000106112566e-06
6,fine_tuning,0.9122023582458496,0.2354864776134491,0.9084821343421936,0.24217382073402405,3.000000106112566e-06
7,fine_tuning,0.9139384627342224,0.22770579159259796,0.9084821343421936,0.24047885835170746,3.000000106112566e-06
8,fine_tuning,0.9159226417541504,0.2210758626461029,0.9174107313156128,0.23450413346290588,3.000000106112566e-06
9,fine_tuning,0.9179067611694336,0.22051799297332764,0.9107142686843872,0.23475636541843414,3.000000106112566e-06
10,fine_tuning,0.9198908805847168,0.2129574418067932,0.9196428656578064,0.22932972013950348,3.000000106112566e-06
11,fine_tuning,0.9201388955116272,0.2143556922674179,0.921875,0.22678828239440918,3.000000106112566e-06
12,fine_tuning,0.9228670597076416,0.21082523465156555,0.9196428656578064,0.22639548778533936,3.000000106112566e-06
13,fine_tuning,0.9273313283920288,0.20131641626358032,0.9129464030265808,0.22634395956993103,3.000000106112566e-06
14,fine_tuning,0.9275793433189392,0.19683727622032166,0.9129464030265808,0.2242998629808426,3.000000106112566e-06
15,fine_tuning,0.9258432388305664,0.1958601027727127,0.9129464030265808,0.22350570559501648,3.000000106112566e-06
16,fine_tuning,0.9288194179534912,0.19792266190052032,0.9151785969734192,0.21957404911518097,3.000000106112566e-06
17,fine_tuning,0.9275793433189392,0.19085337221622467,0.9263392686843872,0.2168860286474228,3.000000106112566e-06
18,fine_tuning,0.9305555820465088,0.19003826379776,0.9129464030265808,0.21689562499523163,3.000000106112566e-06
19,fine_tuning,0.9278273582458496,0.18707995116710663,0.9174107313156128,0.21672175824642181,3.000000106112566e-06
20,fine_tuning,0.9322916865348816,0.1819608211517334,0.9151785969734192,0.21451370418071747,3.000000106112566e-06
