stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.7003968358039856,0.7657061219215393,0.8638392686843872,0.38871267437934875,0.0010000000474974513
2,frozen_head,0.840029776096344,0.4239494800567627,0.8950892686843872,0.3167649805545807,0.0010000000474974513
3,frozen_head,0.871279776096344,0.3417758047580719,0.8883928656578064,0.29761821031570435,0.0010000000474974513
4,frozen_head,0.8797122836112976,0.31181761622428894,0.8928571343421936,0.2759474217891693,0.0010000000474974513
5,frozen_head,0.893105149269104,0.27357104420661926,0.9040178656578064,0.26050055027008057,0.0010000000474974513
6,frozen_head,0.9107142686843872,0.2500796914100647,0.9196428656578064,0.24966223537921906,0.0010000000474974513
7,frozen_head,0.9176587462425232,0.2270974963903427,0.8995535969734192,0.26195865869522095,0.0010000000474974513
8,frozen_head,0.9114583134651184,0.22487740218639374,0.9151785969734192,0.23716942965984344,0.0010000000474974513
9,frozen_head,0.9238591194152832,0.204906165599823,0.9196428656578064,0.22164630889892578,0.0010000000474974513
10,frozen_head,0.923115074634552,0.20464147627353668,0.9174107313156128,0.22651810944080353,0.0010000000474974513
11,frozen_head,0.926835298538208,0.1954869031906128,0.9107142686843872,0.23915721476078033,0.0010000000474974513
12,frozen_head,0.9382440447807312,0.17743168771266937,0.9308035969734192,0.20586130023002625,0.00020000000949949026
13,frozen_head,0.9370039701461792,0.17132999002933502,0.9330357313156128,0.2079744189977646,0.00020000000949949026
14,frozen_head,0.938740074634552,0.17046430706977844,0.9352678656578064,0.20052924752235413,0.00020000000949949026
15,frozen_head,0.9332837462425232,0.17433102428913116,0.9352678656578064,0.20504643023014069,0.00020000000949949026
1,fine_tuning,0.9377480149269104,0.16921284794807434,0.9375,0.1907511204481125,9.999999747378752e-06
2,fine_tuning,0.972470223903656,0.08434727042913437,0.9553571343421936,0.15986119210720062,9.999999747378752e-06
3,fine_tuning,0.984375,0.053393419831991196,0.9575892686843872,0.13982237875461578,9.999999747378752e-06
4,fine_tuning,0.99057537317276,0.031601786613464355,0.9642857313156128,0.1340426653623581,9.999999747378752e-06
5,fine_tuning,0.9947916865348816,0.020393135026097298,0.9642857313156128,0.1364356279373169,9.999999747378752e-06
6,fine_tuning,0.9947916865348816,0.0182662233710289,0.9397321343421936,0.18657232820987701,9.999999747378752e-06
7,fine_tuning,0.997519850730896,0.00914322305470705,0.9709821343421936,0.11526317149400711,1.9999999949504854e-06
8,fine_tuning,0.9992559552192688,0.0049636452458798885,0.9665178656578064,0.11809992790222168,1.9999999949504854e-06
9,fine_tuning,0.9997519850730896,0.0036064961459487677,0.9598214030265808,0.12763653695583344,1.9999999949504854e-06
10,fine_tuning,0.9995039701461792,0.0038960957899689674,0.9642857313156128,0.12376821041107178,4.0000000467443897e-07
