stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6805555820465088,0.7954342365264893,0.8571428656578064,0.4205997884273529,0.0003000000142492354
2,frozen_head,0.8273809552192688,0.4473108947277069,0.8861607313156128,0.3458000719547272,0.0003000000142492354
3,frozen_head,0.8571428656578064,0.38612568378448486,0.8950892686843872,0.30220887064933777,0.0003000000142492354
4,frozen_head,0.8727678656578064,0.338083952665329,0.9040178656578064,0.27947425842285156,0.0003000000142492354
5,frozen_head,0.8866567611694336,0.30424046516418457,0.9107142686843872,0.26503533124923706,0.0003000000142492354
6,frozen_head,0.893105149269104,0.27978819608688354,0.9241071343421936,0.2504165768623352,0.0003000000142492354
7,frozen_head,0.8945932388305664,0.2680771052837372,0.9174107313156128,0.24810795485973358,0.0003000000142492354
8,frozen_head,0.9079861044883728,0.24671804904937744,0.9285714030265808,0.2361365109682083,0.0003000000142492354
9,frozen_head,0.907490074634552,0.24760125577449799,0.9330357313156128,0.23855175077915192,0.0003000000142492354
10,frozen_head,0.9109622836112976,0.22947683930397034,0.90625,0.28710731863975525,0.0003000000142492354
11,frozen_head,0.9263392686843872,0.2101847231388092,0.9308035969734192,0.21713855862617493,6.000000212225132e-05
12,frozen_head,0.9263392686843872,0.2007070928812027,0.9263392686843872,0.2154654562473297,6.000000212225132e-05
13,frozen_head,0.9295634627342224,0.19074389338493347,0.9308035969734192,0.21686585247516632,6.000000212225132e-05
14,frozen_head,0.9315476417541504,0.1967482715845108,0.9375,0.21069824695587158,6.000000212225132e-05
15,frozen_head,0.92807537317276,0.20034600794315338,0.9375,0.20884384214878082,6.000000212225132e-05
1,fine_tuning,0.923115074634552,0.1983925700187683,0.9375,0.20104052126407623,9.999999747378752e-06
2,fine_tuning,0.969990074634552,0.08799710869789124,0.9508928656578064,0.1703280508518219,9.999999747378752e-06
3,fine_tuning,0.985615074634552,0.04363473877310753,0.953125,0.20382067561149597,9.999999747378752e-06
4,fine_tuning,0.995039701461792,0.01827288419008255,0.9575892686843872,0.20677772164344788,9.999999747378752e-06
5,fine_tuning,0.9990079402923584,0.005681447219103575,0.9642857313156128,0.18278709053993225,1.9999999949504854e-06
