iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,225,1,25,0.8995267589218526,0.016627691282582617,33.77789799600032,3,entropy,,5,1,0.05,False
2,225,2,61,0.8979468164663625,0.015956902787959082,126.27931884099962,3,entropy,60.0,10,2,0.2,False
2,225,3,55,0.8979149540080504,0.01721940551152535,26.643683627000428,3,gini,,2,2,0.05,False
2,225,4,72,0.8979149540080504,0.01721940551152535,26.62814767299824,3,gini,40.0,2,2,0.05,False
2,225,5,29,0.8972704051096597,0.014902055744155958,123.40658437600177,3,entropy,20.0,5,4,0.2,False
2,225,6,32,0.8967327275818797,0.014660022597088943,15.40590030399835,3,gini,60.0,5,1,sqrt,False
2,225,7,1,0.8959516070375712,0.014342754451187349,19.431204644999525,3,entropy,40.0,5,1,sqrt,False
2,225,8,66,0.8958350578508183,0.015779316256775564,65.61268836300042,3,entropy,20.0,10,1,0.1,False
2,225,9,7,0.8941531044118195,0.016738807562593685,106.48933737100015,3,gini,80.0,10,2,0.2,False
2,225,10,44,0.8930759249968747,0.01922689077720858,52.88824899300016,3,gini,60.0,10,2,0.1,False
2,225,11,79,0.8923107364845313,0.015858296187407223,33.244790823000585,3,entropy,,10,2,0.05,False
2,225,12,95,0.8921880947979336,0.01274284303710144,124.14758747499945,3,entropy,20.0,20,2,0.2,False
