iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
0,25,1,84,0.894948547831267,0.011399230336209548,139.8060023350008,3,gini,80.0,10,2,0.2,False
0,25,2,62,0.8941877640979478,0.009971286341324236,163.7804940069982,3,entropy,40.0,5,2,0.2,False
0,25,3,67,0.8941877640979478,0.009971286341324236,163.8954038510019,3,entropy,20.0,5,2,0.2,False
0,25,4,86,0.892998290331894,0.00831464214433397,167.31942542699835,3,entropy,,5,1,0.2,False
0,25,5,93,0.8903083708344669,0.010834612118066012,145.22941017400444,3,gini,60.0,20,1,0.2,False
0,25,6,64,0.8901053844654245,0.0032425298175483654,137.82708149199607,3,gini,20.0,20,2,0.2,False
0,25,7,14,0.8891047925231051,0.012807634327786028,80.90859741900204,3,entropy,80.0,20,1,0.1,False
0,25,8,9,0.8873218888628965,0.008427941681717373,35.472336936996726,3,gini,40.0,5,1,0.05,False
0,25,9,8,0.8870771762222794,0.012478322399296127,80.57527980799932,3,entropy,60.0,20,2,0.1,False
0,25,10,59,0.8865282766158399,0.0121591570826485,64.60163706799722,3,gini,40.0,10,4,0.1,False
0,25,11,18,0.886204748151597,0.007987226442476694,161.30619494400162,3,entropy,40.0,5,4,0.2,False
0,25,12,72,0.8855116715393532,0.011206105472733133,35.25042516399844,3,gini,20.0,10,1,0.05,False
0,25,13,74,0.8830157133985205,0.007222715634433711,129.06420730099853,3,gini,20.0,5,4,0.2,False
0,25,14,36,0.8826907591944795,0.019060304954718464,165.60119387599843,3,entropy,40.0,10,1,0.2,False
0,25,15,80,0.882533191687889,0.004549507353579349,34.77168948500184,3,gini,80.0,5,2,0.05,False
0,25,16,65,0.8821861173465626,0.007912536283803282,73.14919665900015,3,gini,80.0,5,1,0.1,False
0,25,17,12,0.8821282830744891,0.008215333247097003,31.711309145000996,3,gini,40.0,20,4,0.05,False
0,25,18,37,0.8818305093092031,0.011095934272539652,42.24725641599798,3,entropy,20.0,10,4,0.05,False
0,25,19,10,0.8814528427103322,0.01136283709088558,33.715116734998446,3,gini,20.0,10,2,0.05,False
0,25,20,56,0.8809388661713903,0.009690028118393207,37.073260688004666,3,gini,,20,1,0.05,False
0,25,21,6,0.8808618264718215,0.015121963927630587,79.86403886899643,3,entropy,,20,4,0.1,False
0,25,22,69,0.8802214659123556,0.010441440847946019,151.44610730699787,3,entropy,80.0,20,8,0.2,False
0,25,23,3,0.879994140909297,0.015211809820409357,40.03227489499477,3,entropy,60.0,20,8,0.05,False
0,25,24,42,0.8780904531844186,0.007435635396847224,19.68006973899901,3,entropy,40.0,2,2,sqrt,False
0,25,25,71,0.8779061255423154,0.01166872276062204,41.37650630999997,3,entropy,60.0,2,4,0.05,False
0,25,26,28,0.8777732795583217,0.009764225562662515,101.33631164899634,3,entropy,,10,1,0.2,True
0,25,27,20,0.8775207798593851,0.009214555742176167,59.36608672099828,3,gini,,2,8,0.1,False
0,25,28,51,0.8773794780747676,0.011336831897922709,42.795178231001046,3,entropy,80.0,20,2,0.05,False
0,25,29,38,0.8767276931973101,0.013752420020793132,45.53405492199454,3,entropy,40.0,5,8,0.1,True
0,25,30,47,0.8767276931973101,0.013752420020793132,46.38295362200006,3,entropy,60.0,10,8,0.1,True
0,25,31,52,0.8767276931973101,0.013752420020793132,45.892764250002074,3,entropy,80.0,10,8,0.1,True
0,25,32,81,0.8767276931973101,0.013752420020793132,46.22817725400091,3,entropy,80.0,5,8,0.1,True
0,25,33,19,0.8761460208658826,0.008527877726450925,85.98954831599985,3,gini,60.0,10,1,0.2,True
0,25,34,55,0.8761164833253399,0.008379327993381163,17.994669529998646,3,entropy,20.0,2,4,sqrt,False
0,25,35,46,0.8760190589660076,0.010676241857842276,42.21283002099881,3,gini,,2,2,0.1,True
0,25,36,23,0.8752576903114053,0.013746357674914453,19.333566915007395,3,entropy,40.0,5,2,sqrt,False
0,25,37,50,0.8752103841334652,0.0108688285488734,17.411521991998598,3,entropy,40.0,5,8,sqrt,False
0,25,38,30,0.8751321650202956,0.013949622299132335,42.51806931899773,3,entropy,60.0,20,1,0.05,False
0,25,39,100,0.8750779143029984,0.009876308474051349,43.57646534000014,3,gini,,2,1,0.1,True
0,25,40,49,0.8748711842984328,0.005889753383254699,13.879428470998391,3,gini,80.0,5,4,sqrt,False
0,25,41,45,0.8739341545078748,0.00804542446362607,26.21021621699765,3,entropy,,2,2,0.05,True
0,25,42,58,0.8738236188654064,0.010497532304105207,14.853578510999796,3,gini,40.0,10,2,sqrt,False
0,25,43,79,0.8736976914198576,0.012427242671619803,42.756701383998006,3,gini,80.0,5,2,0.1,True
0,25,44,68,0.8735443335438173,0.013758833667411872,16.40010422799969,3,entropy,,2,4,0.02,False
0,25,45,32,0.8734910352389696,0.007191874477537998,16.061204019002616,3,gini,40.0,2,1,sqrt,False
0,25,46,60,0.8730814869215737,0.006394744668934,18.874071760001243,3,entropy,60.0,10,1,sqrt,False
0,25,47,85,0.8730336471285222,0.011741844518833118,18.598913963000086,3,entropy,60.0,10,2,sqrt,False
0,25,48,54,0.8729923890376642,0.00867917841508651,16.811077639998985,3,entropy,80.0,20,2,0.02,False
0,25,49,13,0.872278182322804,0.013121700795718564,14.240133273997344,3,gini,60.0,5,1,0.02,False
0,25,50,1,0.8708016310624492,0.01545342671352226,43.28983589899872,3,gini,80.0,20,1,0.1,True
0,25,51,73,0.8708016310624492,0.01545342671352226,43.93327622000288,3,gini,60.0,20,1,0.1,True
0,25,52,22,0.8707284996170473,0.015136478917423965,20.84274900300079,3,gini,20.0,5,4,0.05,True
0,25,53,41,0.870345922728152,0.006623062350392882,90.53118329000063,3,entropy,80.0,2,8,0.2,True
0,25,54,11,0.8702436699217936,0.011880287894902808,40.736155885999324,3,gini,40.0,10,4,0.1,True
0,25,55,70,0.8700271745735128,0.002527528941415506,24.29176053699848,3,entropy,,10,4,0.05,True
0,25,56,17,0.8699748894175837,0.013934482130288852,12.749152627999138,3,gini,40.0,10,4,0.02,False
0,25,57,78,0.8692394138448822,0.011375101895970673,15.420346925002377,3,entropy,60.0,2,8,0.02,False
0,25,58,34,0.8689374056075914,0.014119990110403107,50.6795747990036,3,entropy,40.0,10,2,0.1,True
0,25,59,33,0.8685940654462322,0.011556873122700493,51.22291594999842,3,entropy,60.0,10,1,0.1,True
0,25,60,89,0.8676145467297541,0.014495010886462245,11.448681088997546,3,entropy,40.0,2,1,0.02,True
0,25,61,5,0.8675855615909506,0.011720664099784799,23.9211265979975,3,entropy,20.0,20,4,0.05,True
0,25,62,40,0.8666764118305822,0.011796645534671121,43.88455460499972,3,gini,80.0,10,2,0.1,True
0,25,63,31,0.8665377267863827,0.011452119891187365,11.84916390500075,3,gini,60.0,5,8,0.02,False
0,25,64,90,0.8664456488059553,0.01655512039512481,68.55845861299895,3,gini,40.0,20,8,0.2,True
0,25,65,97,0.8639951973930925,0.010213146224697142,23.803106131996174,3,entropy,,5,8,0.05,True
0,25,66,83,0.8639649890642888,0.01726339594979476,20.519957047999924,3,gini,,20,1,0.05,True
0,25,67,88,0.8632341980619063,0.011499045068064566,9.441626550004003,3,gini,80.0,10,4,sqrt,True
0,25,68,76,0.8629673267790626,0.016375210940386825,6.514899230998708,3,gini,80.0,10,8,sqrt,True
0,25,69,35,0.8617762727867365,0.007129472239087829,35.452612932997,3,gini,60.0,5,8,0.1,True
0,25,70,91,0.861609745267243,0.007885834931091455,12.34213194199765,3,entropy,80.0,10,2,sqrt,True
0,25,71,29,0.8609204163825913,0.015231075362472696,6.133500881995133,3,gini,20.0,2,8,0.02,True
0,25,72,77,0.8609204163825913,0.015231075362472696,7.910870196999895,3,gini,20.0,5,8,0.02,True
0,25,73,7,0.8607936795963544,0.00700236830811629,9.756215457000508,3,gini,60.0,10,1,0.02,True
0,25,74,61,0.8606061980713801,0.008481058515224743,6.472086958005093,3,entropy,40.0,10,2,log2,False
0,25,75,26,0.8605207663375829,0.009412705909130792,9.56773730799614,3,gini,80.0,2,4,sqrt,True
0,25,76,92,0.8605207663375829,0.009412705909130792,9.358260005996272,3,gini,40.0,5,4,sqrt,True
0,25,77,99,0.8602740124405864,0.013726649985483027,5.9648072449999745,3,entropy,80.0,5,1,log2,False
0,25,78,48,0.8601247023088129,0.008791089354310564,11.02901744099654,3,entropy,,20,1,0.02,True
0,25,79,44,0.8597688961383065,0.01469244855043714,11.196984614998655,3,entropy,60.0,10,4,0.02,True
0,25,80,2,0.8585555111612598,0.0109816698174415,16.6794031190002,3,gini,60.0,10,8,0.05,True
0,25,81,87,0.8582218617615248,0.008077908333258102,4.660595344998001,3,entropy,60.0,2,2,log2,False
0,25,82,98,0.8581094037297111,0.009267024544082594,8.199643716001447,3,gini,80.0,2,1,0.02,True
0,25,83,39,0.8577545606280657,0.011358636056287924,3.2919681660023343,3,gini,60.0,20,1,log2,False
0,25,84,96,0.8577305457700852,0.013219928293927204,11.465475106997474,3,entropy,80.0,10,1,0.02,True
0,25,85,53,0.8568082123452959,0.015635929141858622,3.183362132003822,3,gini,40.0,20,2,log2,False
0,25,86,43,0.8565900975424189,0.00857942904934215,3.007854564999434,3,gini,80.0,20,4,log2,False
0,25,87,4,0.8560397649047591,0.012366090719855094,8.61559149200184,3,gini,40.0,20,2,sqrt,True
0,25,88,63,0.8544648344680484,0.018019811806069097,4.0081254379983875,3,entropy,40.0,20,8,log2,False
0,25,89,95,0.8529899433196118,0.014643398115895104,2.8641471799965075,3,entropy,,10,1,log2,True
0,25,90,27,0.8508178320183822,0.004683151316440961,2.992487009996694,3,entropy,80.0,2,1,log2,True
0,25,91,82,0.8508178320183822,0.004683151316440961,3.0154441640006553,3,entropy,60.0,2,1,log2,True
0,25,92,57,0.8506857573747397,0.011149701561893526,2.4276043270037917,3,gini,80.0,2,4,log2,True
0,25,93,21,0.8452867861855781,0.0012650340157776354,2.3232783950006706,3,gini,,2,1,log2,True
0,25,94,94,0.8452813006204808,0.006945267290713082,1.9570687920022465,3,gini,80.0,20,4,log2,True
0,25,95,66,0.8443731003370666,0.00648516249566738,3.3653120509989094,3,gini,60.0,5,2,log2,True
0,25,96,25,0.8405806789877671,0.010681018227929814,2.5468096299991885,3,entropy,80.0,5,8,log2,True
0,25,97,75,0.8405806789877671,0.010681018227929814,4.136936521997995,3,entropy,60.0,10,8,log2,True
0,25,98,15,0.8400778887905972,0.012945323463798921,3.317233239999041,3,entropy,80.0,20,1,log2,True
0,25,99,16,0.8400778887905972,0.012945323463798921,4.099926075999974,3,entropy,,20,1,log2,True
0,25,100,24,0.8383676449764813,0.009502861513344854,1.8668846580003446,3,gini,20.0,5,8,log2,True
