rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,10,2,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.14990267157554626,15,0.2584545910358429,20,0.14990267157554626,0.9486607142857143,0.9486607142857143,0.948353339154457,0.9486607142857143,0.9484593137126968,0.14990268693280925,122.84543212599965,182.25178546999814,308.72194125700116,13
2,EfficientNetB0,10,2,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.15156862139701843,15,0.2163994014263153,20,0.15156862139701843,0.9352678571428571,0.9352678571428571,0.9350459419596587,0.9352678571428571,0.9351476083707025,0.15156860518653104,120.66277977699792,184.38659815400024,308.72115051199944,13
3,EfficientNetB0,10,2,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.15073248744010925,15,0.22672462463378906,20,0.15073248744010925,0.9308035714285714,0.9308035714285714,0.9313094814739552,0.9308035714285714,0.9310298063131757,0.15073249307888298,81.78377724500024,118.10087482100062,203.37443247899864,13
4,EfficientNetB0,10,2,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,20,0.17500577867031097,15,0.27837249636650085,20,0.17500577867031097,0.9263392857142857,0.9263392857142857,0.9287549060276333,0.9263392857142857,0.9269735717713621,0.1750057679745479,82.32755602499674,118.24750297299761,204.0745730259987,13
5,EfficientNetB0,10,2,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.17807959020137787,15,0.2163994014263153,20,0.17807959020137787,0.9241071428571429,0.9241071428571428,0.9249195853217524,0.9241071428571428,0.9244005387507483,0.17807957643220534,121.7594828830006,184.50117364100151,309.9898464320031,13
6,EfficientNetB0,10,2,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.17144133150577545,14,0.2374112457036972,20,0.17144133150577545,0.9241071428571429,0.9241071428571428,0.9240245697657202,0.9241071428571428,0.9240566054523454,0.171441342032401,66.22188862199982,91.03078517899849,160.69198907799728,13
7,EfficientNetB0,10,2,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,20,0.18990889191627502,15,0.22672462463378906,20,0.18990889191627502,0.921875,0.921875,0.924773444045832,0.921875,0.9226126664828713,0.18990888631885625,79.48567643099886,116.64696022899807,199.64433716299754,13
8,EfficientNetB0,10,2,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.20870175957679749,14,0.2374112457036972,20,0.20870175957679749,0.9196428571428571,0.9196428571428572,0.9208117800278817,0.9196428571428572,0.9199873398242964,0.20870174255613522,66.41671488200154,89.02968795499692,158.86707859599846,13
9,EfficientNetB0,10,2,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.20094217360019684,15,0.30331912636756897,20,0.20094217360019684,0.9196428571428571,0.9196428571428571,0.9205905768405769,0.9196428571428571,0.9199355223809618,0.20094216511587742,67.62744823499816,92.32731980800236,163.37382765000075,13
10,EfficientNetB0,10,2,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.20264916121959686,15,0.2584545910358429,20,0.20264916121959686,0.9174107142857143,0.9174107142857143,0.9192245817245818,0.9174107142857143,0.9178260963673068,0.20264914023647101,122.24207764400126,190.6506750619992,316.6516306759986,13
11,EfficientNetB0,10,2,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.22818703949451447,15,0.27837249636650085,20,0.22818703949451447,0.9084821428571429,0.9084821428571428,0.9115008974765073,0.9084821428571428,0.9092620368186601,0.22818704979379412,82.57802779099802,118.77885107899783,204.83927173899792,13
12,EfficientNetB0,10,2,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.25235289335250854,15,0.30331912636756897,20,0.25235289335250854,0.8995535714285714,0.8995535714285714,0.9035523177317732,0.8995535714285714,0.900331739410118,0.25235289719132353,67.72987683199972,93.55017449499792,164.76848470800178,13
