,precision,recall,f1-score,support
glioma,0.914179104477612,0.875,0.8941605839416058,280.0
meningioma,0.8571428571428571,0.8571428571428571,0.8571428571428571,280.0
notumor,0.9679715302491103,0.9714285714285714,0.9696969696969697,280.0
pituitary,0.9278350515463918,0.9642857142857143,0.9457092819614711,280.0
accuracy,0.9169642857142857,0.9169642857142857,0.9169642857142857,0.9169642857142857
macro avg,0.9167821358539927,0.9169642857142858,0.9166774231857259,1120.0
weighted avg,0.9167821358539929,0.9169642857142857,0.9166774231857259,1120.0
