index,precision,recall,f1-score,support
glioma,0.8372093023255814,0.7714285714285715,0.8029739776951673,280.0
meningioma,0.7640845070422535,0.775,0.7695035460992907,280.0
notumor,0.956989247311828,0.9535714285714286,0.9552772808586762,280.0
pituitary,0.8729096989966555,0.9321428571428572,0.9015544041450777,280.0
accuracy,0.8580357142857142,0.8580357142857142,0.8580357142857142,0.8580357142857142
macro avg,0.8577981889190797,0.8580357142857142,0.857327302199553,1120.0
weighted avg,0.8577981889190797,0.8580357142857142,0.8573273021995529,1120.0
