,precision,recall,f1-score,support
glioma,0.9227941176470589,0.8964285714285715,0.9094202898550725,280.0
meningioma,0.8591549295774648,0.8714285714285714,0.8652482269503546,280.0
notumor,0.9813432835820896,0.9392857142857143,0.9598540145985401,280.0
pituitary,0.918918918918919,0.9714285714285714,0.9444444444444444,280.0
accuracy,0.9196428571428571,0.9196428571428571,0.9196428571428571,0.9196428571428571
macro avg,0.920552812431383,0.9196428571428572,0.919741743962103,1120.0
weighted avg,0.920552812431383,0.9196428571428571,0.9197417439621031,1120.0
