,precision,recall,f1-score,support
glioma,0.926829268292683,0.95,0.9382716049382716,280.0
meningioma,0.8920863309352518,0.8857142857142857,0.8888888888888888,280.0
notumor,0.9852941176470589,0.9571428571428572,0.9710144927536232,280.0
pituitary,0.9540636042402827,0.9642857142857143,0.9591474245115453,280.0
accuracy,0.9392857142857143,0.9392857142857143,0.9392857142857143,0.9392857142857143
macro avg,0.9395683302788191,0.9392857142857143,0.9393306027730822,1120.0
weighted avg,0.9395683302788189,0.9392857142857143,0.9393306027730822,1120.0
