index,precision,recall,f1-score,support
glioma,0.8582995951417004,0.7571428571428571,0.8045540796963947,280.0
meningioma,0.7535211267605634,0.7642857142857142,0.7588652482269503,280.0
notumor,0.9405594405594405,0.9607142857142857,0.950530035335689,280.0
pituitary,0.8382838283828383,0.9071428571428571,0.8713550600343053,280.0
accuracy,0.8473214285714286,0.8473214285714286,0.8473214285714286,0.8473214285714286
macro avg,0.8476659977111357,0.8473214285714286,0.8463261058233349,1120.0
weighted avg,0.8476659977111357,0.8473214285714286,0.8463261058233349,1120.0
