rank,model,repeat,fold,configuration_number,configuration_id,batch_size,head_learning_rate,fine_tune_learning_rate,selected_stage,selected_epoch,selected_validation_loss,stage_1_best_epoch,stage_1_best_validation_loss,stage_2_best_epoch,stage_2_best_validation_loss,internal_accuracy,internal_balanced_accuracy,internal_macro_precision,internal_macro_recall,internal_macro_f1,internal_log_loss,stage_1_training_seconds,stage_2_training_seconds,total_candidate_seconds,trainable_backbone_layers
1,EfficientNetB0,10,3,1,config_01_bs8_headlr1e-03_ftlr1e-05,8,0.001,1e-05,fine_tuning,20,0.10236282646656036,14,0.20184268057346344,20,0.10236282646656036,0.9642857142857143,0.9642857142857144,0.9654163631224646,0.9642857142857144,0.9643848605725949,0.10236284461828217,122.34324657800244,185.82682552500046,311.8132037760006,13
2,EfficientNetB0,10,3,3,config_03_bs8_headlr3e-04_ftlr1e-05,8,0.0003,1e-05,fine_tuning,20,0.11332646757364273,15,0.2468843162059784,20,0.11332646757364273,0.9575892857142857,0.9575892857142857,0.9587176174082679,0.9575892857142857,0.957805955978964,0.11332647280173357,124.60555388899957,189.17362583000067,317.48445853299927,13
3,EfficientNetB0,10,3,5,config_05_bs16_headlr1e-03_ftlr1e-05,16,0.001,1e-05,fine_tuning,20,0.12392159551382065,15,0.2068631649017334,20,0.12392159551382065,0.9553571428571429,0.9553571428571428,0.9562508321129011,0.9553571428571428,0.9554060183004888,0.12392160027293529,84.21164544699786,120.5784693300011,208.3173024639982,13
4,EfficientNetB0,10,3,9,config_09_bs32_headlr1e-03_ftlr1e-05,32,0.001,1e-05,fine_tuning,20,0.14143212139606476,15,0.2253330647945404,20,0.14143212139606476,0.9486607142857143,0.9486607142857143,0.9502542733336513,0.9486607142857143,0.94900559326341,0.14143211963771254,65.80891739599974,93.17655055100113,162.4004269729994,13
5,EfficientNetB0,10,3,7,config_07_bs16_headlr3e-04_ftlr1e-05,16,0.0003,1e-05,fine_tuning,19,0.1412941962480545,15,0.26814723014831543,19,0.1412941962480545,0.9486607142857143,0.9486607142857143,0.9490129158593406,0.9486607142857143,0.9486945411713212,0.1412942141818242,84.59055290700053,119.85969676799868,208.03478706299938,13
6,EfficientNetB0,10,3,2,config_02_bs8_headlr1e-03_ftlr3e-06,8,0.001,3e-06,fine_tuning,20,0.1511884480714798,14,0.20184268057346344,20,0.1511884480714798,0.9397321428571429,0.9397321428571429,0.9407985864507604,0.9397321428571429,0.9398695328563941,0.1511884127560367,122.0624707829993,185.41479811400131,311.2435204350004,13
7,EfficientNetB0,10,3,6,config_06_bs16_headlr1e-03_ftlr3e-06,16,0.001,3e-06,fine_tuning,19,0.1642245054244995,15,0.2068631649017334,19,0.1642245054244995,0.9352678571428571,0.9352678571428571,0.9363946725788832,0.9352678571428571,0.9354647825257701,0.16422449999130626,83.87879258300018,119.80294171399873,207.2004130919995,13
8,EfficientNetB0,10,3,11,config_11_bs32_headlr3e-04_ftlr1e-05,32,0.0003,1e-05,fine_tuning,20,0.16940367221832275,15,0.2995712459087372,20,0.16940367221832275,0.9330357142857143,0.9330357142857142,0.9342141392786873,0.9330357142857142,0.9333181184132227,0.16940369557427545,68.04456750999816,93.43494437399931,165.00398375999794,13
9,EfficientNetB0,10,3,10,config_10_bs32_headlr1e-03_ftlr3e-06,32,0.001,3e-06,fine_tuning,20,0.18506047129631042,15,0.2253330647945404,20,0.18506047129631042,0.9308035714285714,0.9308035714285714,0.9318166052700199,0.9308035714285714,0.9310245999632443,0.1850604829483304,66.26366370300093,93.8458684670004,163.56580672799828,13
10,EfficientNetB0,10,3,4,config_04_bs8_headlr3e-04_ftlr3e-06,8,0.0003,3e-06,fine_tuning,20,0.1766398400068283,15,0.2468843162059784,20,0.1766398400068283,0.9285714285714286,0.9285714285714286,0.9306411329641419,0.9285714285714286,0.9290170896116465,0.17663981609054843,125.2772244359985,189.69228827500046,318.70429028299986,13
11,EfficientNetB0,10,3,8,config_08_bs16_headlr3e-04_ftlr3e-06,16,0.0003,3e-06,fine_tuning,20,0.20189164578914642,15,0.26814723014831543,20,0.20189164578914642,0.921875,0.921875,0.9233338973828105,0.921875,0.9221415547609327,0.2018916326311981,83.81251818900273,119.44238641500124,206.7748281439999,13
12,EfficientNetB0,10,3,12,config_12_bs32_headlr3e-04_ftlr3e-06,32,0.0003,3e-06,fine_tuning,20,0.23056796193122864,15,0.2995712459087372,20,0.23056796193122864,0.90625,0.90625,0.9067812983096921,0.90625,0.9062348748982069,0.23056797186851347,68.74577987899829,94.29711996500191,166.48838719500054,13
