,precision,recall,f1-score,support
glioma,0.9392857142857143,0.9392857142857143,0.9392857142857143,280.0
meningioma,0.9157894736842105,0.9321428571428572,0.9238938053097345,280.0
notumor,0.9891696750902527,0.9785714285714285,0.9838420107719928,280.0
pituitary,0.9748201438848921,0.9678571428571429,0.9713261648745519,280.0
accuracy,0.9544642857142858,0.9544642857142858,0.9544642857142858,0.9544642857142858
macro avg,0.9547662517362674,0.9544642857142858,0.9545869238104985,1120.0
weighted avg,0.9547662517362675,0.9544642857142858,0.9545869238104985,1120.0
