index,precision,recall,f1-score,support
glioma,0.8154981549815498,0.7892857142857143,0.8021778584392014,280.0
meningioma,0.7786259541984732,0.7285714285714285,0.7527675276752768,280.0
notumor,0.9669117647058824,0.9392857142857143,0.9528985507246377,280.0
pituitary,0.8412698412698413,0.9464285714285714,0.8907563025210085,280.0
accuracy,0.8508928571428571,0.8508928571428571,0.8508928571428571,0.8508928571428571
macro avg,0.8505764287889367,0.8508928571428571,0.8496500598400311,1120.0
weighted avg,0.8505764287889366,0.8508928571428571,0.8496500598400311,1120.0
