index,precision,recall,f1-score,support
glioma,0.8571428571428571,0.8357142857142857,0.8462929475587704,280.0
meningioma,0.813953488372093,0.75,0.7806691449814126,280.0
notumor,0.9473684210526315,0.9642857142857143,0.9557522123893806,280.0
pituitary,0.8717105263157895,0.9464285714285714,0.9075342465753424,280.0
accuracy,0.8741071428571429,0.8741071428571429,0.8741071428571429,0.8741071428571429
macro avg,0.8725438232208428,0.874107142857143,0.8725621378762265,1120.0
weighted avg,0.8725438232208429,0.8741071428571429,0.8725621378762266,1120.0
