,precision,recall,f1-score,support
glioma,0.9775280898876404,0.9321428571428572,0.9542961608775137,280.0
meningioma,0.9052631578947369,0.9214285714285714,0.9132743362831859,280.0
notumor,0.9821428571428571,0.9821428571428571,0.9821428571428571,280.0
pituitary,0.9444444444444444,0.9714285714285714,0.9577464788732394,280.0
accuracy,0.9517857142857142,0.9517857142857142,0.9517857142857142,0.9517857142857142
macro avg,0.9523446373424198,0.9517857142857143,0.951864958294199,1120.0
weighted avg,0.9523446373424197,0.9517857142857142,0.9518649582941989,1120.0
