,precision,recall,f1-score,support
glioma,0.9886792452830189,0.9357142857142857,0.9614678899082569,280.0
meningioma,0.9050847457627119,0.9535714285714286,0.928695652173913,280.0
notumor,0.982078853046595,0.9785714285714285,0.9803220035778175,280.0
pituitary,0.9608540925266904,0.9642857142857143,0.9625668449197861,280.0
accuracy,0.9580357142857143,0.9580357142857143,0.9580357142857143,0.9580357142857143
macro avg,0.959174234154754,0.9580357142857143,0.9582630976449434,1120.0
weighted avg,0.959174234154754,0.9580357142857143,0.9582630976449434,1120.0
