index,precision,recall,f1-score,support
glioma,0.8079710144927537,0.7964285714285714,0.802158273381295,280.0
meningioma,0.7896825396825397,0.7107142857142857,0.7481203007518797,280.0
notumor,0.9494584837545126,0.9392857142857143,0.9443447037701975,280.0
pituitary,0.8317460317460318,0.9357142857142857,0.880672268907563,280.0
accuracy,0.8455357142857143,0.8455357142857143,0.8455357142857143,0.8455357142857143
macro avg,0.8447145174189595,0.8455357142857143,0.8438238867027338,1120.0
weighted avg,0.8447145174189594,0.8455357142857143,0.8438238867027338,1120.0
