,precision,recall,f1-score,support
glioma,0.9466192170818505,0.95,0.948306595365419,280.0
meningioma,0.8979591836734694,0.9428571428571428,0.9198606271777003,280.0
notumor,0.9927797833935018,0.9821428571428571,0.9874326750448833,280.0
pituitary,0.9776119402985075,0.9357142857142857,0.9562043795620438,280.0
accuracy,0.9526785714285714,0.9526785714285714,0.9526785714285714,0.9526785714285714
macro avg,0.9537425311118323,0.9526785714285715,0.9529510692875116,1120.0
weighted avg,0.9537425311118325,0.9526785714285714,0.9529510692875115,1120.0
