stage_epoch,stage,accuracy,loss
1,frozen_head,0.6386160850524902,0.8765382766723633
2,frozen_head,0.8084821701049805,0.49345412850379944
3,frozen_head,0.840624988079071,0.41651812195777893
4,frozen_head,0.8662946224212646,0.36048558354377747
5,frozen_head,0.8785714507102966,0.33575522899627686
6,frozen_head,0.887499988079071,0.31087103486061096
7,frozen_head,0.8957589268684387,0.2937948405742645
8,frozen_head,0.9006696343421936,0.27220025658607483
9,frozen_head,0.9026785492897034,0.26961174607276917
10,frozen_head,0.909375011920929,0.24940329790115356
11,frozen_head,0.9129464030265808,0.24422316253185272
12,frozen_head,0.9149553775787354,0.22554099559783936
13,frozen_head,0.9194196462631226,0.22291578352451324
14,frozen_head,0.9214285612106323,0.21226699650287628
15,frozen_head,0.9274553656578064,0.21156856417655945
1,fine_tuning,0.9310267567634583,0.19003120064735413
2,fine_tuning,0.9700892567634583,0.09106425195932388
3,fine_tuning,0.9857142567634583,0.049190957099199295
4,fine_tuning,0.9939731955528259,0.02195735089480877
5,fine_tuning,0.9977678656578064,0.011281657963991165
6,fine_tuning,0.9966517686843872,0.01045069471001625
7,fine_tuning,0.9970982074737549,0.010046906769275665
