iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,75,1,11,0.9010646681466693,0.011783268899160046,147.92619126099999,3,gini,,2,1,0.1,False
1,75,2,58,0.9010646681466693,0.011783268899160046,148.40940485599913,3,gini,80.0,2,1,0.1,False
1,75,3,31,0.8992098670129366,0.009920206573896011,330.2122316619998,3,entropy,60.0,10,2,0.2,False
1,75,4,4,0.8985562952638827,0.006831488342677639,35.316514261998236,3,entropy,80.0,5,1,0.02,False
1,75,5,83,0.8982445820833287,0.007053365248663251,258.8025806989999,3,gini,40.0,5,4,0.2,False
1,75,6,37,0.8977339154260887,0.005690103911777066,257.0675617950001,3,gini,40.0,10,4,0.2,False
1,75,7,98,0.8973952638267324,0.00900185805873424,330.1093456869985,3,entropy,80.0,2,2,0.2,False
1,75,8,94,0.8971754470049925,0.0066054620599413725,323.94620280800154,3,entropy,40.0,10,4,0.2,False
1,75,9,49,0.8970983958902838,0.007100328845558846,255.8736850689993,3,gini,20.0,2,4,0.2,False
1,75,10,32,0.8967911520326219,0.00637199460603214,278.0195223689998,3,gini,20.0,10,2,0.2,False
1,75,11,68,0.8967117319859484,0.006995942920198128,138.3488983590005,3,gini,40.0,10,2,0.1,False
1,75,12,45,0.8966339052322153,0.0063680585898587844,171.4860960749993,3,entropy,40.0,10,2,0.1,False
1,75,13,82,0.896041967916851,0.00944219948401565,36.93787827699998,3,entropy,,5,2,0.02,False
1,75,14,21,0.8954617180948139,0.007187709518152317,71.22205855100037,3,gini,,2,2,0.05,False
1,75,15,17,0.894275042451714,0.009614426989144564,130.06080743099847,3,gini,80.0,5,4,0.1,False
1,75,16,35,0.8941899569833405,0.009153113474472738,49.584931851000874,3,entropy,80.0,5,1,sqrt,False
1,75,17,23,0.8938735109504853,0.010051592017493676,33.150413864001166,3,entropy,40.0,5,4,0.02,False
1,75,18,88,0.8937152845238261,0.008329169581703355,329.05029731600007,3,entropy,20.0,20,1,0.2,False
1,75,19,2,0.8934867797749287,0.010539204705283876,84.72868719800135,3,entropy,,10,4,0.05,False
1,75,20,52,0.8933128046506905,0.011697337550326207,34.75701283899798,3,entropy,40.0,10,2,0.02,False
1,75,21,50,0.8930619374194476,0.00794576294911764,83.9515828550011,3,entropy,20.0,10,2,0.05,False
1,75,22,92,0.892951466822654,0.007502684757644086,83.36771872699865,3,entropy,40.0,2,4,0.05,False
1,75,23,69,0.8923620738979291,0.0089271594536358,65.8567321290011,3,gini,20.0,20,2,0.05,False
1,75,24,13,0.8917591411626568,0.0063161602122857935,46.90686100499988,3,entropy,,5,4,sqrt,False
1,75,25,15,0.8909720740749223,0.009870927361534982,23.49466877299892,3,gini,40.0,5,4,0.02,False
1,75,26,22,0.8903163361368515,0.007510076387666643,68.12839856799837,3,gini,60.0,20,2,0.05,False
1,75,27,46,0.8885777086843191,0.010008813103803513,226.84696179099774,3,gini,60.0,10,8,0.2,False
1,75,28,6,0.8879553837814173,0.009773220183067997,47.536671019001005,3,entropy,20.0,20,1,sqrt,False
1,75,29,47,0.8877319736846557,0.010103596278606823,47.60795682800199,3,entropy,80.0,20,1,sqrt,False
1,75,30,97,0.8874744015147894,0.009224687935552409,176.17262908100201,3,gini,80.0,2,1,0.2,True
1,75,31,16,0.8871573643926244,0.01066814248195883,78.95145559400044,3,entropy,,2,8,0.05,False
1,75,32,99,0.8871573643926244,0.01066814248195883,77.92483996399824,3,entropy,20.0,10,8,0.05,False
1,75,33,18,0.8853911903879181,0.008889698237301315,227.48125821100075,3,gini,80.0,20,8,0.2,False
1,75,34,85,0.884439497131845,0.01293549432515722,33.220720622000954,3,entropy,60.0,20,4,0.02,False
