mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
42.95411205291748,0.1788640317396582,29.842806498209637,0.5673143989454031,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.3265324575510389,0.525932921610577,0.4617050845998369,0.4380568212538176,0.08310461895005918,17
42.64467565218607,0.1593762677096124,29.14553189277649,0.0880055084800516,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.31415499419363163,0.5075053357760002,0.35476512843510366,0.39214181946824517,0.08324202232824814,18
42.89479923248291,0.03071256930163223,30.84256903330485,0.8798389526138994,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.32158041048841574,0.5244108138013039,0.5613774936724603,0.4691229059873933,0.10541418259647198,16
42.632188399632774,0.2788292443781738,30.046152591705322,0.5008524388279215,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.14469346690641322,0.14409357167905362,0.12286189618610599,0.13721631159052428,0.010153058644989792,22
42.71785807609558,0.08645241817266516,29.028559923171997,0.07777230091588107,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.11082144183295001,0.12846175779398133,0.11092417390419171,0.11673579117704103,0.008291616581255008,24
33.33064659436544,0.24154286822021673,26.569762865702312,0.2807771004802513,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7239860056413712,0.7356151652218303,0.7254054720507872,0.7283355476379962,0.005179983613038119,10
39.39872201283773,0.05023733135097417,29.61337335904439,0.5856556690985119,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.41377067084501784,0.5167131651434684,0.5972133452110142,0.5092323937331669,0.0750767391864579,15
31.720988988876343,0.1637490744084564,26.60190439224243,0.16278517630540343,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.7211454161570201,0.7246326835761431,0.7213939844043118,0.7223906947124917,0.0015885700261436704,11
43.2883714834849,0.08524710087504296,29.634306112925213,0.28834990100643504,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.14469346690641322,0.14409357167905362,0.12286189618610599,0.13721631159052428,0.010153058644989792,22
43.26326926549276,0.0256434401723971,29.31542460123698,0.31762324735548697,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.11082144183295001,0.12846175779398133,0.11092417390419171,0.11673579117704103,0.008291616581255008,24
27.623743693033855,0.5586084699699239,24.703784942626953,0.8632581124881746,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8672969162561122,0.8681785323193258,0.8614891766845979,0.8656548750866787,0.0029675010927886322,5
25.98948876063029,0.10778970820876482,24.7116752465566,0.7173436646589765,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7747550756341257,0.7710778703313516,0.7729425722535417,0.7729251727396731,0.0015012631941134869,9
21.935879945755005,0.11288836548059036,22.48152208328247,0.1267126821364292,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8537392346389935,0.8599731365961698,0.851473095226779,0.8550618221539809,0.0035939397250963805,6
42.739008824030556,0.21099721452344572,29.662436644236248,0.29699218632669977,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.6891493205472843,0.708647177662908,0.6714745696259932,0.6897570226120617,0.015181736251522242,14
43.04788279533386,0.17425999009500068,29.926534334818523,0.3377235242200341,1.0,0.01,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.01}",0.21269730772307097,0.2065608850069413,0.18709574081126928,0.20211797784709384,0.010913741341633873,21
31.321508804957073,1.0728561951416056,24.934062083562214,0.9147610008315504,10.0,scale,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 'scale'}",0.8923870694175259,0.8882074729461267,0.8801927645817347,0.8869291023151291,0.00505970626352282,1
16.889307498931885,0.1662917123069456,19.1094868183136,0.16451158176201747,10.0,1e-05,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 1e-05}",0.8442673774203857,0.8453636465681714,0.8418608133705701,0.8438306124530425,0.0014629952905092464,8
26.258994181950886,0.6435204988497317,23.54902696609497,0.3000581752458543,10.0,0.0001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.0001}",0.8917393088802452,0.884702832610438,0.8730756950031944,0.8831726121646258,0.007695834444576597,3
42.07533351580302,0.1805542424921324,30.88466231028239,0.2945520363998089,10.0,0.001,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.001}",0.7128175658582687,0.7216831986210055,0.6916219056057042,0.7087075566949927,0.012611885027745556,12
41.80771144231161,0.2602413800749385,31.135147492090862,0.40820727235583204,10.0,0.01,"{'svm_classifier__C': 10.0, 'svm_classifier__gamma': 0.01}",0.21777835422044942,0.2116837806633845,0.19141068773140624,0.20695760753841339,0.01127137948743785,19
30.13796814282735,1.0145495846774195,24.256034294764202,0.6175114479087427,100.0,scale,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 'scale'}",0.8923870694175259,0.8882074729461267,0.8801927645817347,0.8869291023151291,0.00505970626352282,1
17.564024845759075,0.10273037298681789,17.923726479212444,0.24169954714637235,100.0,1e-05,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 1e-05}",0.8483086239534711,0.8632324982487398,0.8372291145544146,0.8495900789188752,0.010654438386883455,7
26.18798565864563,0.7849994256138569,23.404150168100994,0.4897626028949504,100.0,0.0001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.0001}",0.8917393088802452,0.884702832610438,0.8730756950031944,0.8831726121646258,0.007695834444576597,3
42.39106257756551,0.26387022153206313,31.672924915949505,0.5506958613009152,100.0,0.001,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.001}",0.7128175658582687,0.7216831986210055,0.6916219056057042,0.7087075566949927,0.012611885027745556,12
42.09760236740112,0.2299027454861934,30.962967952092487,1.5090232838632118,100.0,0.01,"{'svm_classifier__C': 100.0, 'svm_classifier__gamma': 0.01}",0.21777835422044942,0.2116837806633845,0.19141068773140624,0.20695760753841339,0.01127137948743785,19
