stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
1,25,1,87,0.8245631624754863,0.0096231007760907,16.00239480001619,3,gini,60.0,10,2,0.05,False
1,25,2,82,0.8233213264793892,0.0035054739742401,91.5643627999234,3,entropy,80.0,10,2,0.2,False
1,25,3,25,0.8231700796413852,0.0055513967968782,46.995042900089175,3,entropy,,2,1,0.1,False
1,25,4,43,0.8201903259791236,0.0110308695476324,89.79909179999959,3,entropy,40.0,10,4,0.2,False
1,25,5,51,0.8201903259791236,0.0110308695476324,90.13598560006358,3,entropy,60.0,10,4,0.2,False
1,25,6,31,0.8191610245536265,0.015799883869877,32.77270330005558,3,gini,,2,1,0.1,False
1,25,7,48,0.8184103785050144,0.0073298297700912,93.12165679997996,3,entropy,80.0,2,1,0.2,False
1,25,8,1,0.8170418173175982,0.0107600327414451,64.47136720002163,3,gini,40.0,2,1,0.2,False
1,25,9,32,0.8161405920120238,0.0009113315478142,45.44928840000648,3,entropy,60.0,2,4,0.1,False
1,25,10,78,0.8161405920120238,0.0009113315478142,46.24486630002502,3,entropy,80.0,5,4,0.1,False
1,25,11,60,0.8161031541074152,0.0062959218011787,29.185721200017724,3,gini,80.0,2,4,0.1,False
1,25,12,36,0.8154939051980401,0.0124418409091295,31.107048200035933,3,gini,,20,2,0.1,False
1,25,13,67,0.815278865832974,0.0116411831384057,22.574416299990844,3,entropy,,2,8,0.05,False
1,25,14,53,0.8142580000424978,0.0107510457146916,93.98214329994516,3,entropy,,5,1,0.2,False
1,25,15,9,0.8139470103225963,0.0034252901621001,42.08161380002275,3,entropy,,10,8,0.1,False
1,25,16,57,0.8135231595385304,0.0203395119008026,12.603120699932331,3,gini,80.0,2,8,0.05,False
1,25,17,63,0.8128077610199131,0.0088480546084312,16.124420700012706,3,gini,60.0,10,1,0.05,False
1,25,18,27,0.8119889464198179,0.0039811122231035,46.06378229998518,3,entropy,,20,4,0.1,False
1,25,19,86,0.8106925525996146,0.0078496695894573,6.661824799957685,3,gini,20.0,2,1,0.02,False
1,25,20,5,0.8106629323089587,0.0088538213190551,23.539024900004733,3,entropy,,5,4,0.05,False
1,25,21,81,0.8106629323089587,0.0088538213190551,23.775657000020143,3,entropy,,2,4,0.05,False
1,25,22,88,0.8106013234258699,0.0128715078847188,37.53050870000152,3,gini,40.0,10,1,0.2,True
1,25,23,23,0.8103816641207331,0.0176594828623266,51.36269999993965,3,gini,60.0,20,8,0.2,False
1,25,24,80,0.8103816641207331,0.0176594828623266,50.37000070000067,3,gini,40.0,20,8,0.2,False
1,25,25,42,0.8099899622591854,0.0044453310381146,4.502962300030049,3,gini,80.0,20,1,sqrt,False
1,25,26,22,0.8093359842833224,0.013614988103647,6.639150599949062,3,gini,60.0,10,2,0.02,False
1,25,27,8,0.8063117537686567,0.0152699129961426,51.12582290003775,3,gini,60.0,5,8,0.2,False
1,25,28,66,0.8060013024196376,0.0041730092666973,10.445325799984856,3,entropy,80.0,2,2,0.02,False
1,25,29,71,0.8057675115828596,0.0041084152574493,10.5254759999807,3,entropy,40.0,2,2,0.02,False
1,25,30,19,0.8051294565226595,0.0112240657711473,6.941278699901886,3,entropy,40.0,10,2,sqrt,False
1,25,31,84,0.8046565570263065,0.0122582835398751,37.23095740005374,3,gini,80.0,2,1,0.2,True
1,25,32,56,0.8042985488163191,0.0113316774688818,10.02379980002297,3,gini,60.0,10,1,0.05,True
1,25,33,50,0.8040003287721378,0.0141504450770837,6.6524083999102,3,entropy,80.0,20,2,sqrt,False
1,25,34,41,0.8036252251026937,0.0106647807678241,10.062689999991562,3,entropy,80.0,20,4,0.02,False
1,25,35,20,0.8022975800474832,0.0083196225416548,7.075876799935941,3,entropy,40.0,10,1,sqrt,False
1,25,36,94,0.8017399393763057,0.0151916106641068,36.22822399996221,3,gini,60.0,5,1,0.2,True
1,25,37,29,0.8003560370518276,0.0167194136328678,9.57016909995582,3,entropy,40.0,2,8,0.02,False
1,25,38,73,0.8001380087419953,0.0122387625167404,34.49127540003974,3,gini,60.0,2,4,0.2,True
1,25,39,59,0.7992317217708163,0.0127156957730184,10.189845799992328,3,entropy,,20,1,0.02,False
1,25,40,15,0.7992108391488929,0.0139622663466751,10.204612899920903,3,entropy,20.0,20,1,0.02,False
1,25,41,79,0.7986839745527486,0.0125426686018046,34.01641559996642,3,gini,60.0,10,4,0.2,True
1,25,42,18,0.7978633523786599,0.0154903002628985,6.242808999959379,3,entropy,80.0,20,8,sqrt,False
1,25,43,77,0.7977470147910887,0.0012665358984758,9.911057499994058,3,gini,40.0,5,1,0.05,True
1,25,44,4,0.7975912056499949,0.0084380361887812,9.286360700032674,3,gini,40.0,20,2,0.05,True
1,25,45,93,0.7975912056499949,0.0084380361887812,9.321405700000469,3,gini,60.0,20,2,0.05,True
1,25,46,76,0.7974736795945324,0.0109439330102368,15.280483199981973,3,entropy,40.0,10,2,0.05,True
1,25,47,12,0.7968294219129932,0.0186945412947456,6.551401400007308,3,entropy,,20,1,sqrt,False
1,25,48,97,0.7943544603784121,0.0072042355262593,28.243447899993043,3,entropy,,10,1,0.1,True
1,25,49,85,0.7924434156010106,0.0092142519905339,7.071235999988858,3,entropy,40.0,2,1,sqrt,False
