index,precision,recall,f1-score,support
glioma,0.8345864661654135,0.7928571428571428,0.8131868131868132,280.0
meningioma,0.7884615384615384,0.7321428571428571,0.7592592592592593,280.0
notumor,0.9409722222222222,0.9678571428571429,0.954225352112676,280.0
pituitary,0.8464052287581699,0.925,0.8839590443686007,280.0
accuracy,0.8544642857142857,0.8544642857142857,0.8544642857142857,0.8544642857142857
macro avg,0.8526063639018361,0.8544642857142857,0.8526576172318373,1120.0
weighted avg,0.852606363901836,0.8544642857142857,0.8526576172318373,1120.0
