,precision,recall,f1-score,support
glioma,0.9806949806949807,0.9071428571428571,0.9424860853432282,280.0
meningioma,0.8922558922558923,0.9464285714285714,0.9185441941074524,280.0
notumor,0.9820143884892086,0.975,0.978494623655914,280.0
pituitary,0.9685314685314685,0.9892857142857143,0.9787985865724381,280.0
accuracy,0.9544642857142858,0.9544642857142858,0.9544642857142858,0.9544642857142858
macro avg,0.9558741824928876,0.9544642857142858,0.9545808724197582,1120.0
weighted avg,0.9558741824928875,0.9544642857142858,0.9545808724197583,1120.0
