stage_epoch,stage,accuracy,loss,val_accuracy,val_loss,learning_rate
1,frozen_head,0.6884920597076416,0.8101980686187744,0.8013392686843872,0.565909743309021,0.0003000000142492354
2,frozen_head,0.8144841194152832,0.517723023891449,0.8348214030265808,0.45954567193984985,0.0003000000142492354
3,frozen_head,0.8482142686843872,0.4365067183971405,0.8571428656578064,0.4112823009490967,0.0003000000142492354
4,frozen_head,0.861855149269104,0.3943027853965759,0.8660714030265808,0.3797171115875244,0.0003000000142492354
5,frozen_head,0.8638392686843872,0.3767363131046295,0.8660714030265808,0.3591040074825287,0.0003000000142492354
6,frozen_head,0.8695436716079712,0.35637009143829346,0.875,0.3437078297138214,0.0003000000142492354
7,frozen_head,0.879960298538208,0.34075140953063965,0.8705357313156128,0.33642515540122986,0.0003000000142492354
8,frozen_head,0.883184552192688,0.3313237130641937,0.8861607313156128,0.33584049344062805,0.0003000000142492354
9,frozen_head,0.8874008059501648,0.3178677260875702,0.8816964030265808,0.3162318170070648,0.0003000000142492354
10,frozen_head,0.8978174328804016,0.30055639147758484,0.8794642686843872,0.3122849464416504,0.0003000000142492354
11,frozen_head,0.8933531641960144,0.2951980233192444,0.8839285969734192,0.3151361346244812,0.0003000000142492354
12,frozen_head,0.8983134627342224,0.2918418049812317,0.890625,0.30267468094825745,0.0003000000142492354
13,frozen_head,0.889384925365448,0.2956240177154541,0.8772321343421936,0.2900417447090149,0.0003000000142492354
14,frozen_head,0.8948412537574768,0.29200857877731323,0.890625,0.28883570432662964,0.0003000000142492354
15,frozen_head,0.8958333134651184,0.2803923189640045,0.8883928656578064,0.28536370396614075,0.0003000000142492354
1,fine_tuning,0.902529776096344,0.2674771249294281,0.8861607313156128,0.28000369668006897,3.000000106112566e-06
2,fine_tuning,0.9060019850730896,0.2593271732330322,0.8883928656578064,0.27490872144699097,3.000000106112566e-06
3,fine_tuning,0.909970223903656,0.25281664729118347,0.8883928656578064,0.2669900059700012,3.000000106112566e-06
4,fine_tuning,0.909970223903656,0.25216445326805115,0.8995535969734192,0.26666662096977234,3.000000106112566e-06
5,fine_tuning,0.907490074634552,0.24682967364788055,0.8928571343421936,0.26063427329063416,3.000000106112566e-06
6,fine_tuning,0.919394850730896,0.22395122051239014,0.9017857313156128,0.2566204369068146,3.000000106112566e-06
7,fine_tuning,0.9171627163887024,0.23602469265460968,0.9017857313156128,0.2543995678424835,3.000000106112566e-06
8,fine_tuning,0.9179067611694336,0.23370963335037231,0.8995535969734192,0.2503319978713989,3.000000106112566e-06
9,fine_tuning,0.9154266119003296,0.22221314907073975,0.8973214030265808,0.24899336695671082,3.000000106112566e-06
10,fine_tuning,0.91567462682724,0.22188273072242737,0.8973214030265808,0.25031915307044983,3.000000106112566e-06
11,fine_tuning,0.926835298538208,0.21369735896587372,0.8973214030265808,0.24465081095695496,3.000000106112566e-06
12,fine_tuning,0.9248511791229248,0.20834748446941376,0.8928571343421936,0.23853299021720886,3.000000106112566e-06
13,fine_tuning,0.9186508059501648,0.20944781601428986,0.8973214030265808,0.23742280900478363,3.000000106112566e-06
14,fine_tuning,0.92807537317276,0.19900304079055786,0.8950892686843872,0.2342849224805832,3.000000106112566e-06
15,fine_tuning,0.9250991940498352,0.20284835994243622,0.8995535969734192,0.2304638773202896,3.000000106112566e-06
16,fine_tuning,0.9322916865348816,0.19425652921199799,0.8973214030265808,0.23228749632835388,3.000000106112566e-06
17,fine_tuning,0.9335317611694336,0.19123145937919617,0.9017857313156128,0.22761420905590057,3.000000106112566e-06
18,fine_tuning,0.9308035969734192,0.1903838962316513,0.90625,0.22499370574951172,3.000000106112566e-06
19,fine_tuning,0.9315476417541504,0.1884617954492569,0.9017857313156128,0.2212289273738861,3.000000106112566e-06
20,fine_tuning,0.930059552192688,0.18966785073280334,0.9017857313156128,0.21971571445465088,3.000000106112566e-06
