stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,27,0.8371276062320785,0.01570282396163389,41.156736300035845,3,gini,60.0,10,1,0.05,False
2,75,2,14,0.8340965797229876,0.021373848541763493,81.26184740004828,3,gini,,2,2,0.1,False
2,75,3,75,0.833998985807399,0.007812039483742181,249.59621469996637,3,entropy,40.0,2,1,0.2,False
2,75,4,34,0.8338800237740486,0.009430411288125768,128.5641490999842,3,entropy,40.0,2,1,0.1,False
2,75,5,81,0.8338800237740486,0.009430411288125768,127.43625709996559,3,entropy,80.0,2,1,0.1,False
2,75,6,4,0.8338160863409639,0.015686157511562385,124.84908890002407,3,entropy,20.0,10,2,0.1,False
2,75,7,66,0.8338160863409639,0.015686157511562385,127.06033390003722,3,entropy,40.0,10,2,0.1,False
2,75,8,46,0.8331068321522087,0.014804278658120838,63.775465000013355,3,entropy,40.0,10,1,0.05,False
2,75,9,74,0.8327358948265662,0.012128040263581621,242.8540458000498,3,entropy,60.0,5,2,0.2,False
2,75,10,64,0.8325681951090207,0.012181470671624133,16.754077700024936,3,gini,,5,2,0.02,False
2,75,11,19,0.8316962161655866,0.010468552570811208,127.46006269997451,3,entropy,40.0,2,2,0.1,False
2,75,12,25,0.8313788632212159,0.00391359070659134,83.46668650000356,3,gini,40.0,2,1,0.1,False
