index,precision,recall,f1-score,support
glioma,0.8702290076335878,0.8142857142857143,0.8413284132841329,280.0
meningioma,0.8285714285714286,0.8285714285714286,0.8285714285714286,280.0
notumor,0.978021978021978,0.9535714285714286,0.9656419529837251,280.0
pituitary,0.8557377049180328,0.9321428571428572,0.8923076923076924,280.0
accuracy,0.8821428571428571,0.8821428571428571,0.8821428571428571,0.8821428571428571
macro avg,0.8831400297862568,0.8821428571428571,0.8819623717867447,1120.0
weighted avg,0.8831400297862567,0.8821428571428571,0.8819623717867447,1120.0
