index,precision,recall,f1-score,support
glioma,0.8609022556390977,0.8178571428571428,0.8388278388278388,280.0
meningioma,0.828996282527881,0.7964285714285714,0.8123861566484517,280.0
notumor,0.956989247311828,0.9535714285714286,0.9552772808586762,280.0
pituitary,0.8627450980392157,0.9428571428571428,0.9010238907849829,280.0
accuracy,0.8776785714285714,0.8776785714285714,0.8776785714285714,0.8776785714285714
macro avg,0.8774082208795057,0.8776785714285715,0.8768787917799874,1120.0
weighted avg,0.8774082208795057,0.8776785714285714,0.8768787917799875,1120.0
