stage,n_estimators,rank,candidate_id,mean_macro_f1,sd_macro_f1,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
2,75,1,90,0.8445512778276524,0.016114851995016884,45.81432579999091,3,gini,40.0,5,1,0.05,False
2,75,2,100,0.8445512778276524,0.016114851995016884,45.592154899961315,3,gini,60.0,5,1,0.05,False
2,75,3,58,0.8430306875305221,0.016133131273276334,147.76712370000314,3,entropy,60.0,2,1,0.1,False
2,75,4,92,0.8418707961629975,0.0067626388399178545,92.78666679997696,3,gini,60.0,10,1,0.1,False
2,75,5,15,0.8407723186774891,0.01239590754295644,45.23776059993543,3,gini,20.0,10,1,0.05,False
2,75,6,47,0.8390503433866597,0.010247749206288976,92.03001069993479,3,gini,80.0,5,1,0.1,False
2,75,7,22,0.8389231543164196,0.010474952888386938,69.74078619998181,3,entropy,,2,1,0.05,False
2,75,8,61,0.8374413044051523,0.012630617183928362,41.72281589999329,3,gini,60.0,5,4,0.05,False
2,75,9,69,0.8368218329072087,0.01871849065078165,136.6859015999362,3,entropy,60.0,10,2,0.1,False
2,75,10,23,0.8365840094433902,0.018994176732180176,143.27701809996506,3,entropy,20.0,10,1,0.1,False
2,75,11,30,0.83654543031265,0.00930719535786439,43.10351519996766,3,gini,40.0,5,2,0.05,False
2,75,12,8,0.8364574868453882,0.016598878644042418,68.73452429997269,3,entropy,80.0,2,4,0.05,False
2,75,13,50,0.8363012709767119,0.014569148317726294,283.9669966000365,3,entropy,20.0,2,1,0.2,False
2,75,14,56,0.8361875326897769,0.009423604941992502,82.10100229998352,3,gini,20.0,5,4,0.1,False
2,75,15,85,0.8360675697108032,0.018558131624719983,143.97335109993583,3,entropy,60.0,10,1,0.1,False
2,75,16,70,0.8353996423208256,0.012881389873856921,67.10021489998326,3,entropy,60.0,20,1,0.05,False
2,75,17,81,0.8353996423208256,0.012881389873856921,67.33818490005797,3,entropy,,20,1,0.05,False
2,75,18,12,0.8352415301177678,0.006398912198434119,179.29554530006135,3,gini,,2,1,0.2,False
2,75,19,26,0.8347070625034668,0.009274280278003012,267.165680599981,3,entropy,20.0,2,4,0.2,False
2,75,20,44,0.8340616946783413,0.021923931085088944,16.850375800044276,3,gini,80.0,10,2,0.02,False
2,75,21,75,0.8331399809652676,0.009390726855874708,87.58583439997165,3,gini,20.0,20,2,0.1,False
2,75,22,57,0.8324570022465704,0.012513432533694586,16.73333839996485,3,gini,40.0,20,2,0.02,False
2,75,23,34,0.8321039214406095,0.01086994654649787,86.26491989998613,3,gini,,10,4,0.1,False
2,75,24,87,0.8317802066864081,0.004146801700435372,177.26797650003573,3,gini,40.0,10,2,0.2,False
2,75,25,63,0.8316358301781795,0.021875651449414533,10.588662900030613,3,gini,80.0,2,4,sqrt,False
2,75,26,18,0.8310792223823119,0.01061347645443643,125.59013229998527,3,entropy,20.0,10,8,0.1,False
2,75,27,82,0.8308558665292365,0.01573531237409502,64.34628360002534,3,entropy,80.0,20,4,0.05,False
2,75,28,11,0.8295842318562879,0.0022730490959222143,170.1059320999775,3,gini,,2,4,0.2,False
2,75,29,32,0.8285502648541824,0.005061835049157155,236.3798220999306,3,entropy,20.0,2,8,0.2,False
2,75,30,96,0.8247331973368976,0.006396118519773823,163.33245469996473,3,gini,20.0,20,4,0.2,False
2,75,31,97,0.8243869707087655,0.007193642200416139,101.3236990000587,3,gini,80.0,2,2,0.2,True
2,75,32,88,0.8241529825640584,0.005837977792150617,156.87564480002038,3,entropy,60.0,5,2,0.2,True
2,75,33,16,0.8225841116782607,0.010947638514574943,139.37889700004598,3,gini,80.0,5,8,0.2,False
2,75,34,67,0.8224232935047965,0.012512839301814637,36.383600800007116,3,gini,20.0,5,8,0.05,False
