mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_svm_classifier__C,param_svm_classifier__gamma,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
43.37321090698242,0.19696830017343955,29.115755875905354,0.0865240895554607,0.01,scale,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 'scale'}",0.32670870113493067,0.530750225411732,0.44795370082794184,0.4351375424582015,0.08379111465948652,17
43.047192335128784,0.16318791427715362,29.506752173105877,0.32992408096345,0.01,1e-05,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 1e-05}",0.3142184604597586,0.5142999491180461,0.3784622884524701,0.40232689934342486,0.08340779446255456,18
43.32204373677572,0.15673633030351417,29.513962904612224,0.8102581219470372,0.01,0.0001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.0001}",0.3227964205816555,0.5311414461510762,0.5671888041148702,0.47370889028253393,0.10772119301683829,16
43.31436244646708,0.020775816113645075,29.960883617401123,0.6305074312879715,0.01,0.001,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.001}",0.19266507805329391,0.16131269305420246,0.11909580517029093,0.15769119209259577,0.03014350046079174,22
43.51928456624349,0.36029269215196563,29.84635066986084,0.618025502512875,0.01,0.01,"{'svm_classifier__C': 0.01, 'svm_classifier__gamma': 0.01}",0.1363265300587574,0.1231038165612114,0.11097986750856458,0.12347007137617778,0.010350972017173114,25
34.35003900527954,0.023431123742145427,27.211638927459717,0.8842319402028707,0.1,scale,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 'scale'}",0.7252603194211389,0.7433767681321763,0.7490177170040717,0.7392182681857956,0.010134868074504698,10
40.32143529256185,0.14308355212171914,28.786589860916138,0.21749731726448873,0.1,1e-05,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 1e-05}",0.42240725400606205,0.5318781150621733,0.6224831316321116,0.525589500233449,0.0818015860046186,15
32.3373449643453,0.01768301526676303,26.40297770500183,0.03855351639537913,0.1,0.0001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.0001}",0.7170294502303547,0.7408041571503109,0.7498362107783989,0.7358899393863548,0.013836739418130354,11
43.601897875467934,0.3535316841495934,29.923821051915485,0.6242442855964858,0.1,0.001,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.001}",0.19266507805329391,0.16131269305420246,0.11909580517029093,0.15769119209259577,0.03014350046079174,22
43.84360655148824,0.09895185003107977,29.507522026697796,0.6435596532826322,0.1,0.01,"{'svm_classifier__C': 0.1, 'svm_classifier__gamma': 0.01}",0.15618779510396588,0.1231038165612114,0.11097986750856458,0.13009049305791395,0.01910583533408827,24
27.725616931915283,0.10562809188557551,25.344520568847656,0.6918275202218379,1.0,scale,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 'scale'}",0.8674241015379788,0.8681590859163688,0.8798554216773894,0.871812869710579,0.005694853355633413,5
26.287301381429035,0.22090386912019416,24.84314727783203,0.8657742051993641,1.0,1e-05,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 1e-05}",0.7611176148657599,0.7909173548434656,0.7864305263505242,0.7794884986865833,0.013118687351761714,9
21.957036813100178,0.12079392946999795,23.347959995269775,0.8804427902028744,1.0,0.0001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.0001}",0.8520908302994987,0.8562930801302967,0.8656915612391051,0.8580251572229668,0.005685949865771814,6
42.8905082543691,0.105895575196363,30.81835150718689,1.0556285215691563,1.0,0.001,"{'svm_classifier__C': 1.0, 'svm_classifier__gamma': 0.001}",0.6701197185852338,0.6912439919536233,0.7038814794838165,0.6884150633408912,0.013927580612229302,14
