,precision,recall,f1-score,support
glioma,0.8981818181818182,0.8821428571428571,0.8900900900900901,280.0
meningioma,0.8434163701067615,0.8464285714285714,0.8449197860962567,280.0
notumor,0.9635036496350365,0.9428571428571428,0.9530685920577617,280.0
pituitary,0.9275862068965517,0.9607142857142857,0.9438596491228071,280.0
accuracy,0.9080357142857143,0.9080357142857143,0.9080357142857143,0.9080357142857143
macro avg,0.908172011205042,0.9080357142857144,0.9079845293417288,1120.0
weighted avg,0.908172011205042,0.9080357142857143,0.9079845293417289,1120.0
