iter,n_resources,rank_test_score,candidate_id,mean_test_score,std_test_score,total_fit_seconds,inner_folds_completed,criterion,max_depth,min_samples_split,min_samples_leaf,max_features,bootstrap
0,25,1,85,0.8994311987129403,0.006465776656466521,19.975247900001705,3,gini,20.0,2,1,0.2,False
0,25,2,69,0.8981471543265657,0.009980568093320286,10.147732299985364,3,gini,20.0,5,1,0.1,False
0,25,3,32,0.8966315106530258,0.008718624966843749,9.796396400080994,3,gini,80.0,2,2,0.1,False
0,25,4,59,0.8942878470197179,0.008321231354465773,7.43763199984096,3,entropy,,2,2,0.05,False
0,25,5,44,0.894028016147483,0.0014029504421781533,15.83238239993807,3,gini,80.0,20,8,0.2,False
0,25,6,36,0.8940115293829612,0.006277238300972845,9.603637999971397,3,gini,40.0,5,2,0.1,False
0,25,7,55,0.8939505128442488,0.0021278367912888696,5.377588200033642,3,gini,40.0,2,1,0.05,False
0,25,8,86,0.8938596271948768,0.0011123427150864318,16.036132599925622,3,gini,20.0,20,8,0.2,False
0,25,9,92,0.8937967279701716,0.0063546092668571525,9.722809400060214,3,gini,80.0,5,2,0.1,False
0,25,10,81,0.8937394088338109,0.0011240764065322646,27.367228399962187,3,entropy,40.0,5,1,0.2,False
0,25,11,99,0.8932812209524564,0.005863335500915464,27.466700999997556,3,entropy,80.0,2,1,0.2,False
0,25,12,4,0.8931691305663483,0.005927568619699944,14.266292099957354,3,entropy,,10,1,0.1,False
0,25,13,62,0.8921133694311152,0.005334390804762297,9.934447499923408,3,gini,80.0,2,1,0.1,False
0,25,14,21,0.8917509705523748,0.0004629348240919588,16.231860700063407,3,gini,,2,8,0.2,False
0,25,15,12,0.8913100316454331,0.010984492335773302,5.347882700152695,3,gini,,10,1,0.05,False
0,25,16,75,0.8897564578709326,0.0010623582086431076,5.13490649999585,3,gini,80.0,5,2,0.05,False
0,25,17,61,0.8895508997809611,0.0011928609087938377,4.942774399998598,3,gini,60.0,5,2,0.05,False
0,25,18,27,0.8893934665737574,0.005700571273792167,27.572239600121975,3,entropy,40.0,2,2,0.2,False
0,25,19,1,0.889081372664145,0.006386377784006327,8.10445460001938,3,gini,20.0,10,8,0.1,False
0,25,20,74,0.8881853516361646,0.006661247634118606,8.23760459991172,3,gini,80.0,2,8,0.1,False
0,25,21,84,0.8872284043433272,0.007927492088494444,6.811327600036748,3,entropy,60.0,5,8,0.05,False
0,25,22,34,0.8872183292404023,0.0068110005657306795,3.1278360000578687,3,entropy,60.0,10,4,0.02,False
0,25,23,68,0.8867151232841962,0.007771803579496659,2.3040112000890076,3,gini,40.0,5,2,0.02,False
0,25,24,15,0.8866820243075498,0.004636036243134661,7.3725754000479355,3,entropy,60.0,20,2,0.05,False
0,25,25,25,0.8866416929094972,0.002011324046737028,25.317291000043042,3,entropy,,5,8,0.2,False
0,25,26,46,0.8866416929094972,0.002011324046737028,25.113868899876252,3,entropy,60.0,5,8,0.2,False
0,25,27,82,0.8865985086435922,0.007743143158450759,4.947751700063236,3,gini,80.0,10,2,0.05,False
0,25,28,6,0.8858636594944039,0.006409362042010726,4.855063300114125,3,entropy,20.0,2,1,0.05,True
0,25,29,22,0.8858636594944039,0.006409362042010726,4.949717800016515,3,entropy,,2,1,0.05,True
0,25,30,98,0.8857891009240277,0.005890257549328797,16.589187000063248,3,entropy,20.0,5,1,0.2,True
0,25,31,33,0.8855730258928434,0.0021711956336234427,3.6352894000010565,3,entropy,40.0,5,2,sqrt,False
0,25,32,90,0.8854472169860902,0.00651511832288806,9.101874000043608,3,entropy,80.0,2,1,0.1,True
0,25,33,63,0.885221390573626,0.010999986670645074,4.52650919998996,3,entropy,40.0,2,4,0.05,True
0,25,34,18,0.8848232053983737,0.006812966650374122,7.014829699881375,3,entropy,40.0,20,4,0.05,False
